cusip,year,ikb,ikn,qb,qn,d75,d76,d77,d78,d79,d80,d81,d82,d83,d84,d85,ikb_1,ikn_1,qb_1,qn_1,cikb,cikn,cqb,cqn,cikb_1,cqb_1,cikb_2
25321,79,.1163437,.1361927,-.1249888,-.3318579,0,0,0,0,1,0,0,0,0,0,0,.1468763,.1607589,.0735768,-.0819814,-.0305326,-.0245662,-.1985657,-.2498764,-.0191462,-.1439657,-.0152398
25321,80,.0746074,.1052323,.1196566,.0174269,0,0,0,0,0,1,0,0,0,0,0,.1163437,.1361927,-.1249888,-.3318579,-.0417363,-.0309604,.2446454,.3492848,-.0305326,-.1985657,-.0191462
25321,81,.0876334,.0912246,-.1218873,-.2782111,0,0,0,0,0,0,1,0,0,0,0,.0746074,.1052323,.1196566,.0174269,.013026,-.0140077,-.2415439,-.295638,-.0417363,.2446454,-.0305326
25321,82,.0585803,.0839817,-.4093893,-.6560124,0,0,0,0,0,0,0,1,0,0,0,.0876334,.0912246,-.1218873,-.2782111,-.0290531,-.0072428,-.287502,-.3778013,.013026,-.2415439,-.0417363
25321,83,.0653461,.0858348,-.2145856,-.3923411,0,0,0,0,0,0,0,0,1,0,0,.0585803,.0839817,-.4093893,-.6560124,.0067658,.0018531,.1948037,.2636712,-.0290531,-.287502,.013026
25321,84,.1107465,.1067212,.3475753,.3349472,0,0,0,0,0,0,0,0,0,1,0,.0653461,.0858348,-.2145856,-.3923411,.0454004,.0208863,.5621608,.7272884,.0067658,.1948037,-.0290531
25321,85,.093839,.1096384,.3426424,.325213,0,0,0,0,0,0,0,0,0,0,1,.1107465,.1067212,.3475753,.3349472,-.0169075,.0029172,-.0049329,-.0097342,.0454004,.5621608,.0067658
26609,75,.1128899,.1757483,13.70439,28.44129,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
26609,76,.0923159,.1205689,11.73811,22.10672,0,1,0,0,0,0,0,0,0,0,0,.1128899,.1757483,13.70439,28.44129,-.020574,-.0551794,-1.966276,-6.33457,,,
26609,77,.1241683,.1275897,10.10888,18.77553,0,0,1,0,0,0,0,0,0,0,0,.0923159,.1205689,11.73811,22.10672,.0318524,.0070208,-1.62923,-3.33119,-.020574,-1.966276,
26609,78,.1230549,.1303376,7.400327,13.89227,0,0,0,1,0,0,0,0,0,0,0,.1241683,.1275897,10.10888,18.77553,-.0011134,.0027479,-2.708557,-4.88326,.0318524,-1.62923,-.020574
26609,79,.140634,.1495957,6.135648,11.57569,0,0,0,0,1,0,0,0,0,0,0,.1230549,.1303376,7.400327,13.89227,.0175791,.0192582,-1.264679,-2.31658,-.0011134,-2.708557,.0318524
26609,80,.1182549,.1463983,4.77825,8.982423,0,0,0,0,0,1,0,0,0,0,0,.140634,.1495957,6.135648,11.57569,-.0223791,-.0031975,-1.357398,-2.593264,.0175791,-1.264679,-.0011134
26609,81,.0816469,.1302831,4.127061,7.560952,0,0,0,0,0,0,1,0,0,0,0,.1182549,.1463983,4.77825,8.982423,-.036608,-.0161152,-.6511884,-1.421471,-.0223791,-1.357398,.0175791
26609,82,.1280336,.1740998,5.432506,9.598701,0,0,0,0,0,0,0,1,0,0,0,.0816469,.1302831,4.127061,7.560952,.0463867,.0438167,1.305444,2.03775,-.036608,-.6511884,-.0223791
26609,83,.1434103,.2060068,6.267166,10.74063,0,0,0,0,0,0,0,0,1,0,0,.1280336,.1740998,5.432506,9.598701,.0153767,.031907,.8346601,1.141924,.0463867,1.305444,-.036608
26609,84,.0248419,.1440895,6.263628,10.61404,0,0,0,0,0,0,0,0,0,1,0,.1434103,.2060068,6.267166,10.74063,-.1185684,-.0619173,-.0035381,-.1265879,.0153767,.8346601,.0463867
26609,85,.1386879,.1707795,6.277641,9.818093,0,0,0,0,0,0,0,0,0,0,1,.0248419,.1440895,6.263628,10.61404,.113846,.02669,.0140138,-.7959442,-.1185684,-.0035381,.0153767
27627,75,.1197757,.176161,-1.017244,-2.241946,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
27627,76,.0993078,.0998397,-.7506767,-1.596376,0,1,0,0,0,0,0,0,0,0,0,.1197757,.176161,-1.017244,-2.241946,-.0204679,-.0763212,.2665672,.6455703,,,
27627,77,.0402282,.0857542,-.7254668,-1.615273,0,0,1,0,0,0,0,0,0,0,0,.0993078,.0998397,-.7506767,-1.596376,-.0590796,-.0140855,.0252099,-.0188973,-.0204679,.2665672,
27627,78,.0597858,.0752071,-.8901884,-1.833935,0,0,0,1,0,0,0,0,0,0,0,.0402282,.0857542,-.7254668,-1.615273,.0195576,-.0105471,-.1647216,-.2186621,-.0590796,.0252099,-.0204679
27627,79,.1052694,.0926749,-.9322307,-1.874565,0,0,0,0,1,0,0,0,0,0,0,.0597858,.0752071,-.8901884,-1.833935,.0454836,.0174678,-.0420423,-.0406295,.0195576,-.1647216,-.0590796
27627,80,.1040173,.1444835,-1.007517,-2.053747,0,0,0,0,0,1,0,0,0,0,0,.1052694,.0926749,-.9322307,-1.874565,-.0012521,.0518086,-.075286,-.1791825,.0454836,-.0420423,.0195576
27627,81,.1444461,.2237697,-.8609321,-1.708234,0,0,0,0,0,0,1,0,0,0,0,.1040173,.1444835,-1.007517,-2.053747,.0404288,.0792862,.1465846,.3455127,-.0012521,-.075286,.0454836
27627,82,.2943982,.3013923,-.7451149,-1.349382,0,0,0,0,0,0,0,1,0,0,0,.1444461,.2237697,-.8609321,-1.708234,.1499521,.0776226,.1158172,.3588525,.0404288,.1465846,-.0012521
27627,83,.1186374,.2222368,-.0220653,-.2591803,0,0,0,0,0,0,0,0,1,0,0,.2943982,.3013923,-.7451149,-1.349382,-.1757608,-.0791556,.7230495,1.090202,.1499521,.1158172,.0404288
27627,84,.1207645,.1729397,.1694264,.072403,0,0,0,0,0,0,0,0,0,1,0,.1186374,.2222368,-.0220653,-.2591803,.0021271,-.049297,.1914918,.3315833,-.1757608,.7230495,.1499521
27627,85,.1045715,.1782967,-.0545473,-.2404713,0,0,0,0,0,0,0,0,0,0,1,.1207645,.1729397,.1694264,.072403,-.016193,.0053569,-.2239737,-.3128743,.0021271,.1914918,-.1757608
30177,75,.1070679,.1075927,-.3605988,-.3654766,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
30177,76,.1038155,.1034464,-.4286302,-.4331743,0,1,0,0,0,0,0,0,0,0,0,.1070679,.1075927,-.3605988,-.3654766,-.0032524,-.0041463,-.0680314,-.0676977,,,
30177,77,.1066853,.1062362,-.3418679,-.3464425,0,0,1,0,0,0,0,0,0,0,0,.1038155,.1034464,-.4286302,-.4331743,.0028698,.0027898,.0867623,.0867319,-.0032524,-.0680314,
30177,78,.1115519,.1113461,-.4671998,-.4730884,0,0,0,1,0,0,0,0,0,0,0,.1066853,.1062362,-.3418679,-.3464425,.0048666,.0051099,-.1253319,-.1266459,.0028698,.0867623,-.0032524
30177,79,.1163061,.1161181,-.5295792,-.5358703,0,0,0,0,1,0,0,0,0,0,0,.1115519,.1113461,-.4671998,-.4730884,.0047542,.004772,-.0623794,-.0627819,.0048666,-.1253319,.0028698
30177,80,.112352,.1126312,-.6952927,-.7027329,0,0,0,0,0,1,0,0,0,0,0,.1163061,.1161181,-.5295792,-.5358703,-.0039541,-.0034868,-.1657135,-.1668626,.0047542,-.0623794,.0048666
30177,81,.1052854,.1048557,-.779044,-.7864733,0,0,0,0,0,0,1,0,0,0,0,.112352,.1126312,-.6952927,-.7027329,-.0070666,-.0077755,-.0837513,-.0837404,-.0039541,-.1657135,.0047542
30177,82,.0908513,.0913688,-.7281275,-.7356868,0,0,0,0,0,0,0,1,0,0,0,.1052854,.1048557,-.779044,-.7864733,-.0144341,-.0134869,.0509164,.0507866,-.0070666,-.0837513,-.0039541
30177,83,.0847439,.0840299,-.71446,-.7214634,0,0,0,0,0,0,0,0,1,0,0,.0908513,.0913688,-.7281275,-.7356868,-.0061074,-.0073389,.0136675,.0142234,-.0144341,.0509164,-.0070666
30177,84,.0351502,.0172337,-.6571275,-.6651909,0,0,0,0,0,0,0,0,0,1,0,.0847439,.0840299,-.71446,-.7214634,-.0495937,-.0667962,.0573325,.0562725,-.0061074,.0136675,-.0144341
30177,85,.0251121,.0259973,-1.277562,-1.324555,0,0,0,0,0,0,0,0,0,0,1,.0351502,.0172337,-.6571275,-.6651909,-.0100381,.0087636,-.6204346,-.6593643,-.0495937,.0573325,-.0061074
31105,75,.0000569,.1083748,.1153528,-.3470716,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
31105,76,.066596,.1207761,.8209409,1.164593,0,1,0,0,0,0,0,0,0,0,0,.0000569,.1083748,.1153528,-.3470716,.0665391,.0124013,.7055882,1.511664,,,
31105,77,.2139381,.3092496,1.64262,2.73174,0,0,1,0,0,0,0,0,0,0,0,.066596,.1207761,.8209409,1.164593,.1473421,.1884735,.8216792,1.567147,.0665391,.7055882,
31105,78,.1227116,.1777216,1.516919,2.29848,0,0,0,1,0,0,0,0,0,0,0,.2139381,.3092496,1.64262,2.73174,-.0912265,-.131528,-.1257007,-.43326,.1473421,.8216792,.0665391
31105,79,.202607,.2343144,.9454176,1.283793,0,0,0,0,1,0,0,0,0,0,0,.1227116,.1777216,1.516919,2.29848,.0798954,.0565928,-.5715017,-1.014687,-.0912265,-.1257007,.1473421
31105,80,.1058211,.2084552,1.848838,2.76562,0,0,0,0,0,1,0,0,0,0,0,.202607,.2343144,.9454176,1.283793,-.0967859,-.0258591,.90342,1.481827,.0798954,-.5715017,-.0912265
31105,81,.1431041,.1265107,2.517617,3.490064,0,0,0,0,0,0,1,0,0,0,0,.1058211,.2084552,1.848838,2.76562,.037283,-.0819445,.6687796,.7244437,-.0967859,.90342,.0798954
31105,82,.0642498,.1257555,2.236579,3.161567,0,0,0,0,0,0,0,1,0,0,0,.1431041,.1265107,2.517617,3.490064,-.0788543,-.0007552,-.2810378,-.3284969,.037283,.6687796,-.0967859
31105,83,.0374688,.1110052,1.910998,2.546853,0,0,0,0,0,0,0,0,1,0,0,.0642498,.1257555,2.236579,3.161567,-.026781,-.0147503,-.3255817,-.6147139,-.0788543,-.2810378,.037283
31105,84,.1216459,.1335431,4.303277,5.728396,0,0,0,0,0,0,0,0,0,1,0,.0374688,.1110052,1.910998,2.546853,.0841771,.0225379,2.392279,3.181543,-.026781,-.3255817,-.0788543
31105,85,.2176411,.2217345,3.072094,4.134675,0,0,0,0,0,0,0,0,0,0,1,.1216459,.1335431,4.303277,5.728396,.0959952,.0881913,-1.231183,-1.593721,.0841771,2.392279,-.026781
32177,75,.1130491,.1446078,-.889943,-1.475043,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
32177,76,.1312857,.1707649,-.6202438,-1.012156,0,1,0,0,0,0,0,0,0,0,0,.1130491,.1446078,-.889943,-1.475043,.0182366,.0261571,.2696992,.4628872,,,
32177,77,.1070555,.1240142,.1966411,.1147454,0,0,1,0,0,0,0,0,0,0,0,.1312857,.1707649,-.6202438,-1.012156,-.0242302,-.0467507,.8168849,1.126902,.0182366,.2696992,
32177,78,.1876948,.1612908,.1460239,.0543198,0,0,0,1,0,0,0,0,0,0,0,.1070555,.1240142,.1966411,.1147454,.0806393,.0372766,-.0506171,-.0604256,-.0242302,.8168849,.0182366
32177,79,.0831895,.0849522,.313701,.2798716,0,0,0,0,1,0,0,0,0,0,0,.1876948,.1612908,.1460239,.0543198,-.1045053,-.0763386,.1676771,.2255518,.0806393,-.0506171,-.0242302
32177,80,.1063226,.1274544,.1370274,.0526891,0,0,0,0,0,1,0,0,0,0,0,.0831895,.0849522,.313701,.2798716,.0231331,.0425023,-.1766736,-.2271825,-.1045053,.1676771,.0806393
32177,81,.1633065,.1960371,.070568,-.0197039,0,0,0,0,0,0,1,0,0,0,0,.1063226,.1274544,.1370274,.0526891,.0569839,.0685827,-.0664595,-.072393,.0231331,-.1766736,-.1045053
32177,82,.0329793,.0915635,-.4129529,-.615649,0,0,0,0,0,0,0,1,0,0,0,.1633065,.1960371,.070568,-.0197039,-.1303272,-.1044736,-.4835209,-.5959451,.0569839,-.0664595,.0231331
32177,83,.0144194,.0248171,-.8959322,-1.134596,0,0,0,0,0,0,0,0,1,0,0,.0329793,.0915635,-.4129529,-.615649,-.0185599,-.0667465,-.4829793,-.5189474,-.1303272,-.4835209,.0569839
32177,84,.0794568,.0371862,-.5602236,-.739576,0,0,0,0,0,0,0,0,0,1,0,.0144194,.0248171,-.8959322,-1.134596,.0650374,.0123691,.3357086,.3950204,-.0185599,-.4829793,-.1303272
32177,85,.16161,.1293114,-.3579826,-.5555218,0,0,0,0,0,0,0,0,0,0,1,.0794568,.0371862,-.5602236,-.739576,.0821532,.0921252,.202241,.1840542,.0650374,.3357086,-.0185599
33047,75,.1557133,.1857512,-.6930199,-1.371037,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
33047,76,.1594502,.1736159,-.2935833,-.6868196,0,1,0,0,0,0,0,0,0,0,0,.1557133,.1857512,-.6930199,-1.371037,.0037369,-.0121352,.3994366,.6842177,,,
33047,77,.1595607,.1993983,-.0228121,-.2864587,0,0,1,0,0,0,0,0,0,0,0,.1594502,.1736159,-.2935833,-.6868196,.0001105,.0257824,.2707713,.4003609,.0037369,.3994366,
33047,78,.1179603,.1378276,-.2854898,-.6449623,0,0,0,1,0,0,0,0,0,0,0,.1595607,.1993983,-.0228121,-.2864587,-.0416004,-.0615707,-.2626777,-.3585036,.0001105,.2707713,.0037369
33047,79,.168008,.2127382,-.5070667,-.9317253,0,0,0,0,1,0,0,0,0,0,0,.1179603,.1378276,-.2854898,-.6449623,.0500477,.0749106,-.2215769,-.286763,-.0416004,-.2626777,.0001105
33047,80,.1314768,.148316,-.6570513,-1.060308,0,0,0,0,0,1,0,0,0,0,0,.168008,.2127382,-.5070667,-.9317253,-.0365312,-.0644222,-.1499847,-.1285824,.0500477,-.2215769,-.0416004
33047,81,.0749242,.0760099,-.6074971,-.9640706,0,0,0,0,0,0,1,0,0,0,0,.1314768,.148316,-.6570513,-1.060308,-.0565526,-.0723061,.0495542,.096237,-.0365312,-.1499847,.0500477
33047,82,.0417995,.100215,-.7181023,-1.12145,0,0,0,0,0,0,0,1,0,0,0,.0749242,.0760099,-.6074971,-.9640706,-.0331247,.0242051,-.1106052,-.1573794,-.0565526,.0495542,-.0365312
33047,83,.0730959,.1034182,-.6339207,-.9354988,0,0,0,0,0,0,0,0,1,0,0,.0417995,.100215,-.7181023,-1.12145,.0312964,.0032032,.0841816,.1859513,-.0331247,-.1106052,-.0565526
33047,84,.1157413,.1048461,-.1548974,-.3085081,0,0,0,0,0,0,0,0,0,1,0,.0730959,.1034182,-.6339207,-.9354988,.0426454,.0014279,.4790234,.6269907,.0312964,.0841816,-.0331247
33047,85,.0381539,.0674834,-.4793575,-.7765579,0,0,0,0,0,0,0,0,0,0,1,.1157413,.1048461,-.1548974,-.3085081,-.0775874,-.0373627,-.3244601,-.4680498,.0426454,.4790234,.0312964
42083,75,.0524189,.1274892,-.8916572,-1.430844,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
42083,76,.1410902,.1082652,-1.219117,-1.670348,0,1,0,0,0,0,0,0,0,0,0,.0524189,.1274892,-.8916572,-1.430844,.0886713,-.019224,-.3274597,-.2395042,,,
42083,77,.1161603,.1205312,-1.112225,-1.634252,0,0,1,0,0,0,0,0,0,0,0,.1410902,.1082652,-1.219117,-1.670348,-.0249299,.012266,.1068918,.0360962,.0886713,-.3274597,
42083,78,.0926988,.0896075,-.9787774,-1.460585,0,0,0,1,0,0,0,0,0,0,0,.1161603,.1205312,-1.112225,-1.634252,-.0234615,-.0309237,.1334478,.1736671,-.0249299,.1068918,.0886713
42083,79,.1096167,.0656036,-1.097489,-1.620965,0,0,0,0,1,0,0,0,0,0,0,.0926988,.0896075,-.9787774,-1.460585,.0169179,-.0240039,-.1187118,-.16038,-.0234615,.1334478,-.0249299
42083,80,.065062,.081753,-1.104585,-1.730379,0,0,0,0,0,1,0,0,0,0,0,.1096167,.0656036,-1.097489,-1.620965,-.0445547,.0161494,-.0070958,-.1094141,.0169179,-.1187118,-.0234615
42083,81,.0460951,.0469839,-1.405766,-2.10473,0,0,0,0,0,0,1,0,0,0,0,.065062,.081753,-1.104585,-1.730379,-.0189669,-.0347691,-.3011812,-.3743504,-.0445547,-.0070958,.0169179
42083,82,.1149877,.1448708,-1.365615,-2.046937,0,0,0,0,0,0,0,1,0,0,0,.0460951,.0469839,-1.405766,-2.10473,.0688926,.0978869,.0401517,.0577922,-.0189669,-.3011812,-.0445547
42083,83,.0860283,.0613809,-1.015403,-1.508817,0,0,0,0,0,0,0,0,1,0,0,.1149877,.1448708,-1.365615,-2.046937,-.0289594,-.0834899,.3502119,.5381206,.0688926,.0401517,-.0189669
42083,84,.0963678,.1146135,-.8641295,-1.398025,0,0,0,0,0,0,0,0,0,1,0,.0860283,.0613809,-1.015403,-1.508817,.0103395,.0532325,.1512731,.1107923,-.0289594,.3502119,.0688926
42083,85,.0135819,.0242156,-.6114919,-1.05202,0,0,0,0,0,0,0,0,0,0,1,.0963678,.1146135,-.8641295,-1.398025,-.0827859,-.0903979,.2526377,.3460048,.0103395,.1512731,-.0289594
44540,75,.2403886,.2536338,-.471387,-.8009163,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
44540,76,.1728781,.2008952,-.4336353,-.7322508,0,1,0,0,0,0,0,0,0,0,0,.2403886,.2536338,-.471387,-.8009163,-.0675105,-.0527386,.0377517,.0686656,,,
44540,77,.2965004,.3068075,-.0654135,-.241,0,0,1,0,0,0,0,0,0,0,0,.1728781,.2008952,-.4336353,-.7322508,.1236223,.1059123,.3682218,.4912507,-.0675105,.0377517,
44540,78,.11574,.1729712,-.2288234,-.4593206,0,0,0,1,0,0,0,0,0,0,0,.2965004,.3068075,-.0654135,-.241,-.1807604,-.1338363,-.1634099,-.2183205,.1236223,.3682218,-.0675105
44540,79,.1210382,.1451519,-.0635989,-.1893127,0,0,0,0,1,0,0,0,0,0,0,.11574,.1729712,-.2288234,-.4593206,.0052982,-.0278193,.1652245,.2700079,-.1807604,-.1634099,.1236223
44540,80,.0959288,.1218822,-.3754991,-.5458794,0,0,0,0,0,1,0,0,0,0,0,.1210382,.1451519,-.0635989,-.1893127,-.0251094,-.0232697,-.3119002,-.3565667,.0052982,.1652245,-.1807604
44540,81,.2077415,.2008508,-.6253825,-.8137041,0,0,0,0,0,0,1,0,0,0,0,.0959288,.1218822,-.3754991,-.5458794,.1118127,.0789687,-.2498834,-.2678247,-.0251094,-.3119002,.0052982
44540,82,.1200142,.1679944,-.8836169,-1.14773,0,0,0,0,0,0,0,1,0,0,0,.2077415,.2008508,-.6253825,-.8137041,-.0877273,-.0328564,-.2582344,-.3340264,.1118127,-.2498834,-.0251094
44540,83,.1137066,.119659,-.9244173,-1.122074,0,0,0,0,0,0,0,0,1,0,0,.1200142,.1679944,-.8836169,-1.14773,-.0063076,-.0483354,-.0408005,.0256565,-.0877273,-.2582344,.1118127
44540,84,.1016359,.1141713,-.8754295,-1.08649,0,0,0,0,0,0,0,0,0,1,0,.1137066,.119659,-.9244173,-1.122074,-.0120707,-.0054877,.0489878,.0355843,-.0063076,-.0408005,-.0877273
44540,85,.0714587,.1143508,-.6256354,-.8056827,0,0,0,0,0,0,0,0,0,0,1,.1016359,.1141713,-.8754295,-1.08649,-.0301772,.0001794,.2497941,.280807,-.0120707,.0489878,-.0063076
45573,75,.1141209,.141322,-.4937049,-1.138336,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
45573,76,.0647305,.1177814,.0879754,-.1330265,0,1,0,0,0,0,0,0,0,0,0,.1141209,.141322,-.4937049,-1.138336,-.0493904,-.0235405,.5816803,1.005309,,,
45573,77,.1198348,.1497814,-.091781,-.3895328,0,0,1,0,0,0,0,0,0,0,0,.0647305,.1177814,.0879754,-.1330265,.0551043,.032,-.1797564,-.2565064,-.0493904,.5816803,
45573,78,.093004,.1316425,-.4880171,-.9624177,0,0,0,1,0,0,0,0,0,0,0,.1198348,.1497814,-.091781,-.3895328,-.0268308,-.0181389,-.3962361,-.5728849,.0551043,-.1797564,-.0493904
45573,79,.094772,.0998063,-.7862037,-1.319277,0,0,0,0,1,0,0,0,0,0,0,.093004,.1316425,-.4880171,-.9624177,.001768,-.0318363,-.2981866,-.3568596,-.0268308,-.3962361,.0551043
45573,80,.1026865,.1048295,-.7096471,-1.192585,0,0,0,0,0,1,0,0,0,0,0,.094772,.0998063,-.7862037,-1.319277,.0079145,.0050232,.0765566,.1266921,.001768,-.2981866,-.0268308
45573,81,.3811765,.3712419,-.6701776,-1.126227,0,0,0,0,0,0,1,0,0,0,0,.1026865,.1048295,-.7096471,-1.192585,.27849,.2664125,.0394694,.0663582,.0079145,.0765566,.001768
45573,82,.0662273,.0786773,-.550453,-.9803163,0,0,0,0,0,0,0,1,0,0,0,.3811765,.3712419,-.6701776,-1.126227,-.3149492,-.2925646,.1197246,.1459107,.27849,.0394694,.0079145
45573,83,.1649311,.1623464,-.2277647,-.507678,0,0,0,0,0,0,0,0,1,0,0,.0662273,.0786773,-.550453,-.9803163,.0987038,.0836691,.3226883,.4726383,-.3149492,.1197246,.27849
45573,84,.1157202,.0945839,.0333568,-.1393916,0,0,0,0,0,0,0,0,0,1,0,.1649311,.1623464,-.2277647,-.507678,-.0492109,-.0677625,.2611215,.3682864,.0987038,.3226883,-.3149492
45573,85,.135233,.1479488,-.1460803,-.4688554,0,0,0,0,0,0,0,0,0,0,1,.1157202,.0945839,.0333568,-.1393916,.0195128,.0533649,-.1794371,-.3294638,-.0492109,.2611215,.0987038
48825,75,.2918242,.3031386,.582206,.5997258,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
48825,76,.2347895,.2522736,.2214387,.1897239,0,1,0,0,0,0,0,0,0,0,0,.2918242,.3031386,.582206,.5997258,-.0570347,-.050865,-.3607673,-.4100019,,,
48825,77,.2431438,.1913785,.3363935,.3201596,0,0,1,0,0,0,0,0,0,0,0,.2347895,.2522736,.2214387,.1897239,.0083543,-.060895,.1149548,.1304357,-.0570347,-.3607673,
48825,78,.1037796,.1364181,.1438614,.0768002,0,0,0,1,0,0,0,0,0,0,0,.2431438,.1913785,.3363935,.3201596,-.1393642,-.0549605,-.1925321,-.2433594,.0083543,.1149548,-.0570347
48825,79,.1461235,.1634203,.2048892,.1681733,0,0,0,0,1,0,0,0,0,0,0,.1037796,.1364181,.1438614,.0768002,.0423439,.0270022,.0610278,.091373,-.1393642,-.1925321,.0083543
48825,80,.2296324,.2414929,.3962601,.3944586,0,0,0,0,0,1,0,0,0,0,0,.1461235,.1634203,.2048892,.1681733,.0835089,.0780726,.1913709,.2262853,.0423439,.0610278,-.1393642
48825,81,.2166945,.2173659,.8918744,.9516535,0,0,0,0,0,0,1,0,0,0,0,.2296324,.2414929,.3962601,.3944586,-.0129379,-.024127,.4956143,.5571949,.0835089,.1913709,.0423439
48825,82,.179851,.2037691,.031883,-.0105404,0,0,0,0,0,0,0,1,0,0,0,.2166945,.2173659,.8918744,.9516535,-.0368435,-.0135967,-.8599914,-.9621939,-.0129379,.4956143,.0835089
48825,83,.151391,.1673934,-.2496029,-.3083025,0,0,0,0,0,0,0,0,1,0,0,.179851,.2037691,.031883,-.0105404,-.02846,-.0363757,-.2814859,-.2977621,-.0368435,-.8599914,-.0129379
48825,84,.1320984,.1569334,-.2762447,-.3302235,0,0,0,0,0,0,0,0,0,1,0,.151391,.1673934,-.2496029,-.3083025,-.0192926,-.01046,-.0266418,-.021921,-.02846,-.2814859,-.0368435
48825,85,.1469343,.1646016,-.2615896,-.2999465,0,0,0,0,0,0,0,0,0,0,1,.1320984,.1569334,-.2762447,-.3302235,.0148359,.0076683,.0146551,.030277,-.0192926,-.0266418,-.02846
71707,75,.0311531,.1374904,.4492313,.3869622,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
71707,76,.0468669,.0962503,.8593649,1.414722,0,1,0,0,0,0,0,0,0,0,0,.0311531,.1374904,.4492313,.3869622,.0157138,-.0412401,.4101336,1.02776,,,
71707,77,.0725292,.1054468,.589644,.7032241,0,0,1,0,0,0,0,0,0,0,0,.0468669,.0962503,.8593649,1.414722,.0256623,.0091965,-.2697209,-.7114982,.0157138,.4101336,
71707,78,.0439493,.0975375,1.185019,2.199202,0,0,0,1,0,0,0,0,0,0,0,.0725292,.1054468,.589644,.7032241,-.0285799,-.0079093,.5953753,1.495977,.0256623,-.2697209,.0157138
71707,79,.1303907,.1525366,.6427383,.9014069,0,0,0,0,1,0,0,0,0,0,0,.0439493,.0975375,1.185019,2.199202,.0864414,.0549991,-.5422809,-1.297795,-.0285799,.5953753,.0256623
71707,80,.2167096,.2141064,2.135605,4.588995,0,0,0,0,0,1,0,0,0,0,0,.1303907,.1525366,.6427383,.9014069,.0863189,.0615698,1.492867,3.687588,.0864414,-.5422809,-.0285799
71707,81,-.0009862,.1751026,3.345697,7.796589,0,0,0,0,0,0,1,0,0,0,0,.2167096,.2141064,2.135605,4.588995,-.2176958,-.0390038,1.210092,3.207594,.0863189,1.492867,.0864414
71707,82,.131356,.2173794,2.649913,5.115102,0,0,0,0,0,0,0,1,0,0,0,-.0009862,.1751026,3.345697,7.796589,.1323422,.0422768,-.6957843,-2.681488,-.2176958,1.210092,.0863189
71707,83,.0346639,.0926068,1.787519,3.09417,0,0,0,0,0,0,0,0,1,0,0,.131356,.2173794,2.649913,5.115102,-.0966921,-.1247726,-.8623937,-2.020931,.1323422,-.6957843,-.2176958
71707,84,-.0300694,.0544083,2.316601,4.183244,0,0,0,0,0,0,0,0,0,1,0,.0346639,.0926068,1.787519,3.09417,-.0647333,-.0381985,.5290822,1.089074,-.0966921,-.8623937,.1323422
71707,85,.1035067,.2397404,3.227086,5.846875,0,0,0,0,0,0,0,0,0,0,1,-.0300694,.0544083,2.316601,4.183244,.1335761,.1853321,.9104853,1.66363,-.0647333,.5290822,-.0966921
77851,75,-.0252931,.1236936,-1.284789,-4.65625,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
77851,76,.0538937,.1393101,-1.011081,-3.179318,0,1,0,0,0,0,0,0,0,0,0,-.0252931,.1236936,-1.284789,-4.65625,.0791868,.0156165,.2737086,1.476931,,,
77851,77,.1226038,.1001044,-.7886455,-2.467118,0,0,1,0,0,0,0,0,0,0,0,.0538937,.1393101,-1.011081,-3.179318,.0687101,-.0392057,.222435,.7122009,.0791868,.2737086,
77851,78,.0326486,.1123542,-.6865531,-2.401512,0,0,0,1,0,0,0,0,0,0,0,.1226038,.1001044,-.7886455,-2.467118,-.0899552,.0122498,.1020924,.0656052,.0687101,.222435,.0791868
77851,79,-.0203037,.1151233,-.7355601,-2.277171,0,0,0,0,1,0,0,0,0,0,0,.0326486,.1123542,-.6865531,-2.401512,-.0529523,.0027691,-.049007,.1243412,-.0899552,.1020924,.0687101
77851,80,.1210986,.1127433,-.409699,-1.25574,0,0,0,0,0,1,0,0,0,0,0,-.0203037,.1151233,-.7355601,-2.277171,.1414023,-.00238,.3258611,1.021431,-.0529523,-.049007,-.0899552
77851,81,.086965,.141779,-.3242551,-1.098148,0,0,0,0,0,0,1,0,0,0,0,.1210986,.1127433,-.409699,-1.25574,-.0341336,.0290358,.0854439,.1575927,.1414023,.3258611,-.0529523
77851,82,-.0816758,.1047213,-.7704986,-1.910177,0,0,0,0,0,0,0,1,0,0,0,.086965,.141779,-.3242551,-1.098148,-.1686408,-.0370578,-.4462435,-.8120288,-.0341336,.0854439,.1414023
77851,83,.1124423,.1761354,-.0663538,-.3795883,0,0,0,0,0,0,0,0,1,0,0,-.0816758,.1047213,-.7704986,-1.910177,.1941181,.0714142,.7041447,1.530588,-.1686408,-.4462435,-.0341336
