id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
76,5,1,0,16,38,1444,0,1627.531,0,0,0,0,1,7.39482
77,1,1,0,12,29,841,2,2032.999,1,0,0,0,0,7.617267
77,2,1,0,12,29,841,2,2279.304,0,1,0,0,0,7.731626
77,3,1,0,12,29,841,2,2133.888,0,0,1,0,0,7.665701
77,4,1,0,12,29,841,2,2111.791,0,0,0,1,0,7.655292
77,5,1,0,12,29,841,2,2411.156,0,0,0,0,1,7.787862
78,1,0,0,14,37,1369,2,3452.838,1,0,0,0,0,8.146952
78,2,0,0,14,37,1369,2,3508.052,0,1,0,0,0,8.162816
78,3,0,0,14,37,1369,2,3418.908,0,0,1,0,0,8.137076
78,4,0,0,14,37,1369,2,3388.519,0,0,0,1,0,8.128148
78,5,0,0,14,37,1369,2,3838.472,0,0,0,0,1,8.25283
79,1,0,0,12,58,3364,0,1622.343,1,0,0,0,0,7.391627
79,2,0,0,12,58,3364,0,1416.744,0,1,0,0,0,7.256117
79,3,0,0,12,58,3364,0,976.8309,0,0,1,0,0,6.884314
79,4,0,0,12,58,3364,0,1450.074,0,0,0,1,0,7.27937
79,5,0,0,12,58,3364,0,358.8031,0,0,0,0,1,5.882774
80,1,1,0,14,30,900,0,5496.805,1,0,0,0,0,8.611922
80,2,1,0,14,30,900,0,4427.097,0,1,0,0,0,8.395499
80,3,1,0,14,30,900,0,4258.764,0,0,1,0,0,8.356734
80,4,0,0,14,30,900,1,4605.524,0,0,0,1,0,8.435012
80,5,0,0,14,30,900,1,4805.146,0,0,0,0,1,8.477443
81,1,0,0,12,55,3025,0,1384.969,1,0,0,0,0,7.233433
81,2,1,0,12,55,3025,0,1289.803,0,1,0,0,0,7.162245
81,3,1,0,12,55,3025,0,1329.654,0,0,1,0,0,7.192674
81,4,1,0,12,55,3025,0,1238.058,0,0,0,1,0,7.121299
81,5,1,0,12,55,3025,0,1228.928,0,0,0,0,1,7.113897
82,1,1,0,16,20,400,0,3838.742,1,0,0,0,0,8.2529
82,2,1,0,16,20,400,0,2342.878,0,1,0,0,0,7.759135
82,3,1,0,16,20,400,0,3846.273,0,0,1,0,0,8.25486
82,4,1,0,16,20,400,0,3703.167,0,0,0,1,0,8.216944
82,5,1,0,16,20,400,0,2691.729,0,0,0,0,1,7.897939
83,1,1,0,9,43,1849,6,830.2041,1,0,0,0,0,6.721672
83,2,1,0,9,43,1849,6,1319.278,0,1,0,0,0,7.18484
83,3,0,0,9,43,1849,5,1287.952,0,0,1,0,0,7.160809
83,4,1,0,9,43,1849,3,1132.733,0,0,0,1,0,7.032389
83,5,1,0,9,43,1849,3,1252.302,0,0,0,0,1,7.132739
84,1,1,0,14,25,625,1,2016.661,1,0,0,0,0,7.609199
84,2,1,0,14,25,625,1,1875.229,0,1,0,0,0,7.536486
84,3,1,0,14,25,625,1,1747.562,0,0,1,0,0,7.465977
84,4,1,0,14,25,625,1,1975.529,0,0,0,1,0,7.588592
84,5,1,0,14,25,625,1,1633.75,0,0,0,0,1,7.398633
85,1,1,0,12,53,2809,0,4654.728,1,0,0,0,0,8.445639
85,2,1,0,12,53,2809,0,3405.065,0,1,0,0,0,8.133019
85,3,1,0,12,53,2809,0,2811.319,0,0,1,0,0,7.941409
85,4,1,0,12,53,2809,0,3290.978,0,0,0,1,0,8.09894
85,5,1,0,12,53,2809,0,2845.508,0,0,0,0,1,7.953497
86,1,0,0,7,55,3025,1,808.1552,1,0,0,0,0,6.694754
86,2,0,0,7,55,3025,1,756.6844,0,1,0,0,0,6.628946
86,3,0,0,7,55,3025,1,815.5212,0,0,1,0,0,6.703827
86,4,0,0,7,55,3025,0,858.3865,0,0,0,1,0,6.755054
86,5,0,0,7,55,3025,0,707.2358,0,0,0,0,1,6.561364
87,1,0,0,14,29,841,1,2935.644,1,0,0,0,0,7.984682
87,2,0,0,14,29,841,1,2414.781,0,1,0,0,0,7.789364
87,3,0,0,14,29,841,1,6608.425,0,0,1,0,0,8.796101
87,4,0,0,14,29,841,1,2472.441,0,0,0,1,0,7.812961
87,5,0,0,14,29,841,1,2541.923,0,0,0,0,1,7.840676
88,1,1,0,14,22,484,1,1939.206,1,0,0,0,0,7.570034
88,2,1,0,14,22,484,1,2458.072,0,1,0,0,0,7.807133
88,3,1,0,14,22,484,1,1733.874,0,0,1,0,0,7.458114
88,4,1,0,14,22,484,1,2682.636,0,0,0,1,0,7.894555
88,5,1,0,14,22,484,1,3310.557,0,0,0,0,1,8.104872
89,1,0,0,12,31,961,1,2817.455,1,0,0,0,0,7.943589
89,2,0,0,12,31,961,1,2773.98,0,1,0,0,0,7.928039
89,3,0,0,12,31,961,1,2582.672,0,0,1,0,0,7.85658
89,4,0,0,12,31,961,1,2502.499,0,0,0,1,0,7.825045
89,5,0,0,12,31,961,1,2368.939,0,0,0,0,1,7.770197
90,1,1,1,12,44,1936,0,1429.627,1,0,0,0,0,7.265169
90,2,1,1,12,44,1936,0,1334.062,0,1,0,0,0,7.195984
90,3,1,1,12,44,1936,0,2179.31,0,0,1,0,0,7.686764
90,4,1,1,12,44,1936,0,1310.872,0,0,0,1,0,7.178448
90,5,1,1,12,44,1936,0,1494.126,0,0,0,0,1,7.309297
91,1,1,1,15,41,1681,4,2797.812,1,0,0,0,0,7.936593
91,2,1,1,15,41,1681,4,1957.242,0,1,0,0,0,7.579292
91,3,1,1,15,41,1681,4,2324.858,0,0,1,0,0,7.751414
91,4,1,1,15,41,1681,3,1714.832,0,0,0,1,0,7.447071
91,5,1,1,15,41,1681,3,3255.026,0,0,0,0,1,8.087955
92,1,1,0,15,43,1849,0,3946.349,1,0,0,0,0,8.280546
92,2,1,0,15,43,1849,0,3865.384,0,1,0,0,0,8.259816
92,3,1,0,15,43,1849,0,3907.324,0,0,1,0,0,8.270608
92,4,1,0,15,43,1849,0,4673.106,0,0,0,1,0,8.449579
92,5,1,0,15,43,1849,0,4111.404,0,0,0,0,1,8.32152
93,1,1,0,12,29,841,1,2474.475,1,0,0,0,0,7.813784
93,2,1,0,12,29,841,1,1130.727,0,1,0,0,0,7.030616
93,3,1,0,12,29,841,1,2363.827,0,0,1,0,0,7.768037
93,4,1,0,12,29,841,1,2897.052,0,0,0,1,0,7.971449
93,5,1,0,12,29,841,1,2877.856,0,0,0,0,1,7.964801
94,1,1,0,17,46,2116,1,6763.14,1,0,0,0,0,8.819242
94,2,1,0,17,46,2116,1,3152.789,0,1,0,0,0,8.056043
94,3,1,0,17,46,2116,1,2377.851,0,0,1,0,0,7.773952
94,4,1,0,17,46,2116,0,2754.657,0,0,0,1,0,7.921048
94,5,1,0,17,46,2116,0,2725.469,0,0,0,0,1,7.910396
95,1,1,0,13,31,961,1,2244.343,1,0,0,0,0,7.716168
95,2,1,0,13,31,961,1,2516.525,0,1,0,0,0,7.830634
95,3,1,0,13,31,961,1,2033.273,0,0,1,0,0,7.617402
95,4,1,0,13,31,961,1,1831.01,0,0,0,1,0,7.512623
95,5,1,0,13,31,961,1,2181.931,0,0,0,0,1,7.687965
96,1,0,0,14,34,1156,3,7422.403,1,0,0,0,0,8.912258
96,2,0,0,14,34,1156,3,4258.878,0,1,0,0,0,8.356761
96,3,0,0,14,34,1156,3,3692.25,0,0,1,0,0,8.213991
96,4,0,0,14,34,1156,3,6491.301,0,0,0,1,0,8.778218
96,5,0,0,14,34,1156,3,4768.716,0,0,0,0,1,8.469832
97,1,1,0,16,32,1024,1,816.8755,1,0,0,0,0,6.705487
97,2,1,0,16,32,1024,1,804.9274,0,1,0,0,0,6.690752
97,3,1,0,16,32,1024,1,783.2214,0,0,1,0,0,6.663415
97,4,1,0,16,32,1024,1,775.668,0,0,0,1,0,6.653725
97,5,1,0,16,32,1024,1,961.0297,0,0,0,0,1,6.868005
98,1,1,0,18,38,1444,2,5841.166,1,0,0,0,0,8.672686
98,2,0,0,18,38,1444,2,6094.304,0,1,0,0,0,8.71511
98,3,0,0,18,38,1444,2,5825.206,0,0,1,0,0,8.66995
98,4,1,0,18,38,1444,2,6514.153,0,0,0,1,0,8.781733
98,5,1,0,18,38,1444,2,5734.462,0,0,0,0,1,8.654249
99,1,0,0,13,36,1296,2,3446.192,1,0,0,0,0,8.145025
99,2,0,0,13,36,1296,2,2993.322,0,1,0,0,0,8.004139
99,3,1,0,13,36,1296,2,3120.646,0,0,1,0,0,8.045795
99,4,1,0,13,36,1296,2,976.3718,0,0,0,1,0,6.883843
99,5,1,0,13,36,1296,2,2252.412,0,0,0,0,1,7.719757
100,1,0,0,17,32,1024,2,1846.625,1,0,0,0,0,7.521115
100,2,0,0,17,32,1024,2,4248.76,0,1,0,0,0,8.354383
100,3,0,0,17,32,1024,3,3693.482,0,0,1,0,0,8.214325
100,4,0,0,17,32,1024,3,3697.666,0,0,0,1,0,8.215457
100,5,0,0,17,32,1024,3,3670.395,0,0,0,0,1,8.208055
101,1,0,0,18,42,1764,3,2672.901,1,0,0,0,0,7.89092
101,2,1,0,18,42,1764,3,2806.442,0,1,0,0,0,7.939673
101,3,1,0,18,42,1764,3,2735.127,0,0,1,0,0,7.913933
101,4,1,0,18,42,1764,3,2759.222,0,0,0,1,0,7.922704
101,5,1,0,18,42,1764,3,2495.007,0,0,0,0,1,7.822047
102,1,1,0,12,44,1936,0,3280.774,1,0,0,0,0,8.095835
102,2,1,0,12,44,1936,0,1829.196,0,1,0,0,0,7.511632
102,3,1,0,12,44,1936,0,3211.696,0,0,1,0,0,8.074554
102,4,1,0,12,44,1936,0,3847.796,0,0,0,1,0,8.255256
102,5,1,0,12,44,1936,0,3813.845,0,0,0,0,1,8.246393
103,1,1,0,16,37,1369,2,2513.205,1,0,0,0,0,7.829314
103,2,1,0,16,37,1369,2,2787.745,0,1,0,0,0,7.932988
103,3,1,0,16,37,1369,3,2035.355,0,0,1,0,0,7.618425
103,4,1,0,16,37,1369,2,2450.867,0,0,0,1,0,7.804197
103,5,1,0,16,37,1369,2,3027.74,0,0,0,0,1,8.015572
104,1,0,0,17,33,1089,2,4648.012,1,0,0,0,0,8.444195
104,2,1,0,17,33,1089,2,5338.239,0,1,0,0,0,8.582651
104,3,1,0,17,33,1089,2,5189.417,0,0,1,0,0,8.554377
104,4,1,0,17,33,1089,2,4610.271,0,0,0,1,0,8.436042
104,5,1,0,17,33,1089,2,4789.783,0,0,0,0,1,8.47424
105,1,1,0,18,28,784,0,1323.224,1,0,0,0,0,7.187826
105,2,1,0,18,28,784,0,1240.21,0,1,0,0,0,7.123036
105,3,1,0,18,28,784,0,1560.244,0,0,1,0,0,7.352597
105,4,1,0,18,28,784,0,1114.865,0,0,0,1,0,7.016489
105,5,1,0,18,28,784,0,915.1871,0,0,0,0,1,6.819129
106,1,1,0,18,45,2025,0,4822.417,1,0,0,0,0,8.48103
106,2,1,0,18,45,2025,0,3649.867,0,1,0,0,0,8.202446
106,3,1,0,18,45,2025,0,4816.754,0,0,1,0,0,8.479856
106,4,1,0,18,45,2025,0,4833.582,0,0,0,1,0,8.483343
106,5,1,0,18,45,2025,0,4066.436,0,0,0,0,1,8.310522
107,1,1,0,12,40,1600,1,3655.942,1,0,0,0,0,8.204109
107,2,1,0,12,40,1600,2,2429.828,0,1,0,0,0,7.795576
107,3,1,0,12,40,1600,1,4173.509,0,0,1,0,0,8.336513
107,4,1,0,12,40,1600,1,3820.554,0,0,0,1,0,8.248151
107,5,1,0,12,40,1600,0,5743.317,0,0,0,0,1,8.655792
108,1,1,0,16,48,2304,0,3658.579,1,0,0,0,0,8.20483
108,2,1,0,16,48,2304,0,1921.763,0,1,0,0,0,7.560998
108,3,1,0,16,48,2304,0,2039.312,0,0,1,0,0,7.620368
108,4,1,0,16,48,2304,0,1512.552,0,0,0,1,0,7.321554
108,5,1,0,16,48,2304,0,3075.293,0,0,0,0,1,8.031156
109,1,1,0,12,36,1296,3,6735.134,1,0,0,0,0,8.815093
109,2,0,0,12,36,1296,3,5879.74,0,1,0,0,0,8.679268
109,3,1,0,12,36,1296,3,8158.222,0,0,1,0,0,9.006782
109,4,1,0,12,36,1296,3,6949.984,0,0,0,1,0,8.846495
109,5,1,0,12,36,1296,3,8085.137,0,0,0,0,1,8.997783
110,1,0,0,16,41,1681,2,3326.403,1,0,0,0,0,8.109647
110,2,0,0,16,41,1681,2,3475.978,0,1,0,0,0,8.153631
110,3,0,0,16,41,1681,2,3586.923,0,0,1,0,0,8.18505
110,4,0,0,16,41,1681,2,3357.538,0,0,0,1,0,8.118963
110,5,0,0,16,41,1681,2,3648.948,0,0,0,0,1,8.202194
111,1,0,0,13,37,1369,3,2592.968,1,0,0,0,0,7.860559
111,2,1,0,13,37,1369,3,2694.927,0,1,0,0,0,7.899127
111,3,1,0,13,37,1369,3,2658.813,0,0,1,0,0,7.885635
111,4,1,0,13,37,1369,3,3016.488,0,0,0,1,0,8.011848
111,5,1,0,13,37,1369,3,2444.358,0,0,0,0,1,7.801538
112,1,1,0,18,43,1849,2,3898.432,1,0,0,0,0,8.26833
112,2,1,0,18,43,1849,2,4554.522,0,1,0,0,0,8.423876
112,3,1,0,18,43,1849,2,1945.234,0,0,1,0,0,7.573137
112,4,1,0,18,43,1849,2,3674.359,0,0,0,1,0,8.209134
112,5,1,0,18,43,1849,2,4735.465,0,0,0,0,1,8.462835
113,1,0,0,12,25,625,3,3321.619,1,0,0,0,0,8.108208
113,2,0,0,12,25,625,3,3866.667,0,1,0,0,0,8.260148
113,3,0,0,12,25,625,3,3201.907,0,0,1,0,0,8.071502
113,4,0,0,12,25,625,3,2060.367,0,0,0,1,0,7.63064
113,5,0,0,12,25,625,3,2260.341,0,0,0,0,1,7.723271
114,1,0,1,13,46,2116,2,3412.409,1,0,0,0,0,8.135174
114,2,1,1,13,46,2116,2,3355.003,0,1,0,0,0,8.118208
114,3,1,1,13,46,2116,2,2038.803,0,0,1,0,0,7.620118
114,4,1,1,13,46,2116,2,1048.707,0,0,0,1,0,6.955314
114,5,0,1,13,46,2116,2,1335.434,0,0,0,0,1,7.197012
115,1,1,0,12,50,2500,0,308.7243,1,0,0,0,0,5.732449
115,2,1,0,12,50,2500,0,947.1744,0,1,0,0,0,6.853483
115,3,1,0,12,50,2500,0,280.3506,0,0,1,0,0,5.636041
115,4,0,0,12,50,2500,0,259.2218,0,0,0,1,0,5.557684
115,5,0,0,12,50,2500,0,326.2704,0,0,0,0,1,5.787726
116,1,1,0,18,47,2209,0,4984.525,1,0,0,0,0,8.514093
116,2,1,0,18,47,2209,0,4414.882,0,1,0,0,0,8.392736
116,3,1,0,18,47,2209,0,5048.021,0,0,1,0,0,8.526752
116,4,1,0,18,47,2209,0,4314.068,0,0,0,1,0,8.369637
116,5,1,0,18,47,2209,0,4450.23,0,0,0,0,1,8.400711
117,1,0,0,12,48,2304,0,9120.278,1,0,0,0,0,9.118256
117,2,0,0,12,48,2304,0,7041.055,0,1,0,0,0,8.859513
117,3,0,0,12,48,2304,0,5688.208,0,0,1,0,0,8.646151
117,4,0,0,12,48,2304,0,7484.421,0,0,0,1,0,8.920579
117,5,0,0,12,48,2304,0,6894.281,0,0,0,0,1,8.838448
118,1,0,0,12,54,2916,0,2981.308,1,0,0,0,0,8.000117
118,2,0,0,12,54,2916,0,5145.071,0,1,0,0,0,8.545794
118,3,0,0,12,54,2916,0,2786.655,0,0,1,0,0,7.932597
118,4,0,0,12,54,2916,0,2941.717,0,0,0,1,0,7.986749
118,5,0,0,12,54,2916,0,2986.678,0,0,0,0,1,8.001917
119,1,1,0,9,38,1444,1,1453.781,1,0,0,0,0,7.281923
119,2,1,0,9,38,1444,1,641.4258,0,1,0,0,0,6.463694
119,3,1,0,9,38,1444,1,696.3319,0,0,1,0,0,6.545826
119,4,1,0,9,38,1444,1,496.9119,0,0,0,1,0,6.208413
119,5,1,0,9,38,1444,1,648.6944,0,0,0,0,1,6.474962
120,1,1,0,12,43,1849,1,4954.341,1,0,0,0,0,8.508019
120,2,1,0,12,43,1849,0,5185.514,0,1,0,0,0,8.553624
120,3,1,0,12,43,1849,0,6171.56,0,0,1,0,0,8.727707
120,4,1,0,12,43,1849,0,5333.354,0,0,0,1,0,8.581736
120,5,1,0,12,43,1849,0,5457.4,0,0,0,0,1,8.604728
121,1,1,0,12,38,1444,1,2671.796,1,0,0,0,0,7.890506
121,2,1,0,12,38,1444,1,2681.535,0,1,0,0,0,7.894145
121,3,1,0,12,38,1444,1,1953.662,0,0,1,0,0,7.577461
121,4,1,0,12,38,1444,1,2657.986,0,0,0,1,0,7.885324
121,5,1,0,12,38,1444,1,2798.664,0,0,0,0,1,7.936897
122,1,1,0,16,37,1369,3,5586.557,1,0,0,0,0,8.628119
122,2,1,0,16,37,1369,3,5787.424,0,1,0,0,0,8.663443
122,3,1,0,16,37,1369,3,5536.289,0,0,1,0,0,8.61908
122,4,1,0,16,37,1369,3,5553.782,0,0,0,1,0,8.622234
122,5,1,0,16,37,1369,3,5947.529,0,0,0,0,1,8.690731
123,1,1,0,12,27,729,3,2373.826,1,0,0,0,0,7.772258
123,2,1,0,12,27,729,3,2555.868,0,1,0,0,0,7.846147
123,3,1,0,12,27,729,3,1824.233,0,0,1,0,0,7.508915
123,4,1,0,12,27,729,3,387.2595,0,0,0,1,0,5.959095
123,5,1,0,12,27,729,3,100.76,0,0,0,0,1,4.612741
124,1,0,0,14,40,1600,3,3471.718,1,0,0,0,0,8.152405
124,2,0,0,14,40,1600,3,3010.929,0,1,0,0,0,8.010004
124,3,0,0,14,40,1600,3,3005.61,0,0,1,0,0,8.008236
124,4,0,0,14,40,1600,2,3306.282,0,0,0,1,0,8.10358
124,5,0,0,14,40,1600,2,3200.228,0,0,0,0,1,8.070977
125,1,1,0,12,43,1849,2,2969.341,1,0,0,0,0,7.996095
125,2,1,0,12,43,1849,2,3475.524,0,1,0,0,0,8.153501
125,3,1,0,12,43,1849,2,3609.179,0,0,1,0,0,8.191236
125,4,1,0,12,43,1849,2,3328.827,0,0,0,1,0,8.110375
125,5,1,0,12,43,1849,2,3646.868,0,0,0,0,1,8.201624
126,1,1,0,12,34,1156,2,1137.668,1,0,0,0,0,7.036736
126,2,1,0,12,34,1156,2,893.8448,0,1,0,0,0,6.795532
126,3,1,0,12,34,1156,2,1401.02,0,0,1,0,0,7.244956
126,4,1,0,12,34,1156,2,1162.718,0,0,0,1,0,7.058516
126,5,1,0,12,34,1156,2,1722.255,0,0,0,0,1,7.45139
127,1,1,0,14,45,2025,0,3158.754,1,0,0,0,0,8.057933
127,2,1,0,14,45,2025,0,1454.151,0,1,0,0,0,7.282177
127,3,1,0,14,45,2025,0,5624.996,0,0,1,0,0,8.634975
127,4,1,0,14,45,2025,0,1483.464,0,0,0,1,0,7.302135
127,5,1,0,14,45,2025,0,1837.968,0,0,0,0,1,7.516416
128,1,1,0,12,48,2304,0,8548.847,1,0,0,0,0,9.053552
128,2,1,0,12,48,2304,0,7909.777,0,1,0,0,0,8.975855
128,3,1,0,12,48,2304,0,4018.508,0,0,1,0,0,8.298666
128,4,1,0,12,48,2304,0,7402.123,0,0,0,1,0,8.909522
128,5,1,0,12,48,2304,0,2306.527,0,0,0,0,1,7.743498
129,1,1,0,14,30,900,3,1429.532,1,0,0,0,0,7.265102
129,2,1,0,14,30,900,3,1130.42,0,1,0,0,0,7.030344
129,3,1,0,14,30,900,3,1027.978,0,0,1,0,0,6.935349
129,4,0,0,14,30,900,3,1415.594,0,0,0,1,0,7.255304
129,5,0,0,14,30,900,3,1403.104,0,0,0,0,1,7.246442
130,1,0,0,16,55,3025,0,8462.499,1,0,0,0,0,9.0434
130,2,0,0,16,55,3025,0,8352.175,0,1,0,0,0,9.030277
130,3,0,0,16,55,3025,0,8139.936,0,0,1,0,0,9.004538
130,4,0,0,16,55,3025,0,8067.576,0,0,0,1,0,8.995608
130,5,0,0,16,55,3025,0,7996.5,0,0,0,0,1,8.986759
131,1,1,0,16,37,1369,3,12.69434,1,0,0,0,0,2.541156
131,2,1,0,16,37,1369,3,18.54248,0,1,0,0,0,2.920064
131,3,1,0,16,37,1369,3,715.0404,0,0,1,0,0,6.572339
131,4,1,0,16,37,1369,3,65.35011,0,0,0,1,0,4.179759
131,5,1,0,16,37,1369,4,606.4786,0,0,0,0,1,6.40767
132,1,1,0,12,54,2916,0,2051.805,1,0,0,0,0,7.626475
132,2,1,0,12,54,2916,0,3134.725,0,1,0,0,0,8.050297
132,3,1,0,12,54,2916,0,2999.354,0,0,1,0,0,8.006152
132,4,0,0,12,54,2916,0,2903.365,0,0,0,1,0,7.973626
132,5,0,0,12,54,2916,0,2936.412,0,0,0,0,1,7.984944
133,1,1,0,13,36,1296,4,3267.501,1,0,0,0,0,8.091781
133,2,1,0,13,36,1296,4,3863.648,0,1,0,0,0,8.259367
133,3,1,0,13,36,1296,4,3759.461,0,0,1,0,0,8.232031
133,4,1,0,13,36,1296,4,4232.236,0,0,0,1,0,8.350486
133,5,1,0,13,36,1296,4,4022.388,0,0,0,0,1,8.299631
134,1,1,0,16,39,1521,2,2462.166,1,0,0,0,0,7.808797
134,2,1,0,16,39,1521,2,2124.381,0,1,0,0,0,7.661236
134,3,1,0,16,39,1521,2,2363.828,0,0,1,0,0,7.768038
134,4,1,0,16,39,1521,2,2371.729,0,0,0,1,0,7.771375
134,5,1,0,16,39,1521,2,2477.132,0,0,0,0,1,7.814857
135,1,1,0,16,39,1521,2,4309.352,1,0,0,0,0,8.368543
135,2,1,0,16,39,1521,2,3972.646,0,1,0,0,0,8.287188
135,3,1,0,16,39,1521,2,3907.327,0,0,1,0,0,8.270609
135,4,0,0,16,39,1521,2,3866.869,0,0,0,1,0,8.260201
135,5,1,0,16,39,1521,2,7973.091,0,0,0,0,1,8.983828
136,1,0,0,18,26,676,0,4616.562,1,0,0,0,0,8.437406
136,2,0,0,18,26,676,0,4046.439,0,1,0,0,0,8.305593
136,3,1,0,18,26,676,0,3939.712,0,0,1,0,0,8.278863
136,4,1,0,18,26,676,0,1955.644,0,0,0,1,0,7.578475
136,5,1,0,18,26,676,0,3768.708,0,0,0,0,1,8.234488
137,1,0,0,14,29,841,1,3395.648,1,0,0,0,0,8.13025
137,2,0,0,14,29,841,1,3265.99,0,1,0,0,0,8.091318
137,3,0,0,14,29,841,1,3368.584,0,0,1,0,0,8.122248
137,4,0,0,14,29,841,1,3773.139,0,0,0,1,0,8.235662
137,5,0,0,14,29,841,1,3491.9,0,0,0,0,1,8.158201
138,1,0,0,12,57,3249,0,7943.901,1,0,0,0,0,8.98016
138,2,0,0,12,57,3249,0,7927.909,0,1,0,0,0,8.978145
138,3,0,0,12,57,3249,0,7926.004,0,0,1,0,0,8.977904
138,4,0,0,12,57,3249,0,8101.083,0,0,0,1,0,8.999753
138,5,0,0,12,57,3249,0,8356.525,0,0,0,0,1,9.030798
139,1,1,0,12,35,1225,0,3817.382,1,0,0,0,0,8.24732
139,2,1,0,12,35,1225,0,2338.842,0,1,0,0,0,7.757411
139,3,1,0,12,35,1225,0,2352.008,0,0,1,0,0,7.763025
139,4,1,0,12,35,1225,0,2169.269,0,0,0,1,0,7.682146
139,5,1,0,12,35,1225,0,2315.201,0,0,0,0,1,7.747252
140,1,1,0,13,56,3136,1,4142.58,1,0,0,0,0,8.329074
140,2,0,0,13,56,3136,1,5426.215,0,1,0,0,0,8.598997
140,3,0,0,13,56,3136,1,4396.806,0,0,1,0,0,8.388634
140,4,1,0,13,56,3136,1,7482.772,0,0,0,1,0,8.920359
140,5,0,0,13,56,3136,1,7620.721,0,0,0,0,1,8.938626
141,1,1,0,12,27,729,2,1456.052,1,0,0,0,0,7.283484
141,2,1,0,12,27,729,2,1872.604,0,1,0,0,0,7.535085
141,3,1,0,12,27,729,2,1629.598,0,0,1,0,0,7.396089
141,4,1,0,12,27,729,2,1642.449,0,0,0,1,0,7.403944
141,5,1,0,12,27,729,2,1623.224,0,0,0,0,1,7.392169
142,1,1,0,12,42,1764,1,2297.462,1,0,0,0,0,7.73956
142,2,1,0,12,42,1764,1,2394.658,0,1,0,0,0,7.780996
142,3,1,0,12,42,1764,1,2092.67,0,0,1,0,0,7.646196
142,4,1,0,12,42,1764,1,2060.368,0,0,0,1,0,7.63064
142,5,1,0,12,42,1764,1,3023.403,0,0,0,0,1,8.014138
143,1,1,0,16,55,3025,0,3364.333,1,0,0,0,0,8.120985
143,2,1,0,16,55,3025,0,3117.532,0,1,0,0,0,8.044797
143,3,1,0,16,55,3025,0,4139.321,0,0,1,0,0,8.328287
143,4,1,0,16,55,3025,0,5285.762,0,0,0,1,0,8.572772
143,5,1,0,16,55,3025,0,775.0148,0,0,0,0,1,6.652882
144,1,0,0,12,18,324,1,1618.517,1,0,0,0,0,7.389266
144,2,0,0,12,18,324,1,1597.417,0,1,0,0,0,7.376143
144,3,0,0,12,18,324,1,1648.402,0,0,1,0,0,7.407562
144,4,0,0,12,18,324,1,1542.986,0,0,0,1,0,7.341475
144,5,0,0,12,18,324,1,1943.227,0,0,0,0,1,7.572105
145,1,1,0,13,33,1089,2,2051.804,1,0,0,0,0,7.626475
145,2,1,0,13,33,1089,2,2023.219,0,1,0,0,0,7.612445
145,3,1,0,13,33,1089,2,1969.856,0,0,1,0,0,7.585716
145,4,1,0,13,33,1089,2,1942.05,0,0,0,1,0,7.571499
145,5,1,0,13,33,1089,2,1927.728,0,0,0,0,1,7.564097
146,1,0,0,12,37,1369,2,2699.26,1,0,0,0,0,7.900733
146,2,0,0,12,37,1369,2,1067.031,0,1,0,0,0,6.972635
146,3,0,0,12,37,1369,2,1290.845,0,0,1,0,0,7.163053
146,4,0,0,12,37,1369,2,1291.728,0,0,0,1,0,7.163736
146,5,0,0,12,37,1369,2,2733.406,0,0,0,0,1,7.913304
147,1,1,0,12,47,2209,0,861.8698,1,0,0,0,0,6.759104
147,2,1,0,12,47,2209,0,764.2373,0,1,0,0,0,6.638878
147,3,1,0,12,47,2209,0,830.3063,0,0,1,0,0,6.721795
147,4,1,0,12,47,2209,0,858.6854,0,0,0,1,0,6.755403
147,5,1,0,12,47,2209,0,818.0711,0,0,0,0,1,6.706949
148,1,0,0,12,50,2500,0,1998.459,1,0,0,0,0,7.600132
148,2,0,0,12,50,2500,0,1373.513,0,1,0,0,0,7.225127
148,3,0,0,12,50,2500,0,1225.497,0,0,1,0,0,7.111102
148,4,0,0,12,50,2500,0,464.15,0,0,0,1,0,6.140208
148,5,1,0,12,50,2500,0,1635.677,0,0,0,0,1,7.399812
149,1,0,0,13,32,1024,2,2799.176,1,0,0,0,0,7.93708
149,2,0,0,13,32,1024,2,2760.179,0,1,0,0,0,7.923051
149,3,1,0,13,32,1024,2,2845.459,0,0,1,0,0,7.95348
149,4,1,0,13,32,1024,2,2798.01,0,0,0,1,0,7.936664
149,5,1,0,13,32,1024,2,2629.905,0,0,0,0,1,7.874703
150,1,1,0,15,34,1156,1,1520.946,1,0,0,0,0,7.327088
150,2,1,0,15,34,1156,1,1489.741,0,1,0,0,0,7.306357
150,3,1,0,15,34,1156,1,1465.246,0,0,1,0,0,7.289778
150,4,1,0,15,34,1156,1,1256.73,0,0,0,1,0,7.136269
150,5,1,0,15,34,1156,1,1243.85,0,0,0,0,1,7.125967
151,1,0,0,6,32,1024,2,842.4026,1,0,0,0,0,6.736258
151,2,0,0,6,32,1024,2,804.9274,0,1,0,0,0,6.690752
151,3,0,0,6,32,1024,2,416.0864,0,0,1,0,0,6.030893
151,4,0,0,6,32,1024,2,126.046,0,0,0,1,0,4.836647
151,5,1,0,6,32,1024,2,816.8755,0,0,0,0,1,6.705487
152,1,0,0,12,29,841,2,1070.38,1,0,0,0,0,6.975769
152,2,1,0,12,29,841,2,2007.108,0,1,0,0,0,7.60445
152,3,1,0,12,29,841,2,1694.803,0,0,1,0,0,7.435322
