id,year,wage,educ,exper,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,inlf,expersq,lwage_1,inlf_1,inlfp1
129,83,,8,4,0,1,,0,0,1,0,0,0,0,0,16,9.04668,1,1
129,84,11188.82,8,4,0,1,9.32267,0,0,0,1,0,0,0,1,16,,1,1
129,85,17040.57,8,5,0,1,9.743352,0,0,0,0,1,0,0,1,25,9.517832,0,1
129,86,19588.93,8,6,0,1,9.88272,0,0,0,0,0,1,0,1,36,9.743352,1,1
129,87,15910.13,8,7,0,1,9.674711,0,0,0,0,0,0,1,1,49,9.88272,1,
130,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
130,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
130,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,,0,1
130,84,10879.59,11,0,0,1,9.294643,0,0,0,1,0,0,0,1,0,9.381152,1,0
130,85,11128.68,11,1,0,1,9.317281,0,0,0,0,1,0,0,1,1,,0,1
130,86,11862.67,11,2,1,1,9.381152,0,0,0,0,0,1,0,1,4,9.317281,0,1
130,87,,11,3,0,1,,0,0,0,0,0,0,1,0,9,9.674711,1,
135,81,,8,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
135,82,10842.95,8,0,0,1,9.29127,0,1,0,0,0,0,0,1,0,9.611065,0,0
135,83,14929.06,8,1,0,1,9.611065,0,0,1,0,0,0,0,1,1,,0,1
135,84,,8,2,0,1,,0,0,0,1,0,0,0,0,4,9.294643,0,0
135,85,,8,2,0,1,,0,0,0,0,1,0,0,0,4,,1,0
135,86,,8,2,0,1,,0,0,0,0,0,1,0,0,4,,1,0
135,87,,8,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
139,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
139,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,9.29127,0,0
139,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,1,0
139,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
139,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,,1,0
139,86,7940,10,0,0,1,8.979669,0,0,0,0,0,1,0,1,0,,0,1
139,87,9086.78,10,1,0,1,9.114576,0,0,0,0,0,0,1,1,1,8.979669,0,
140,81,,10,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
140,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
140,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
140,84,,10,1,0,1,,0,0,0,1,0,0,0,0,1,9.114576,0,0
140,85,,10,1,0,1,,0,0,0,0,1,0,0,0,1,,0,0
140,86,,10,1,0,1,,0,0,0,0,0,1,0,0,1,,1,0
140,87,,10,1,0,1,,0,0,0,0,0,0,1,0,1,,0,
144,81,7819.74,12,1,0,1,8.964407,1,0,0,0,0,0,0,1,1,,,1
144,82,,12,2,0,1,,0,1,0,0,0,0,0,0,4,,0,0
144,83,9407.31,12,2,0,1,9.149242,0,0,1,0,0,0,0,1,4,8.163345,1,1
144,84,,12,3,0,1,,0,0,0,1,0,0,0,0,9,,1,1
144,85,11169,12,3,0,1,9.320897,0,0,0,0,1,0,0,1,9,,1,0
144,86,8844.73,12,4,0,1,9.087577,0,0,0,0,0,1,0,1,16,9.320897,0,1
144,87,3509.91,12,5,0,1,8.163345,0,0,0,0,0,0,1,1,25,9.087577,1,
150,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
150,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
150,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
150,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
150,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
150,86,,10,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
150,87,,10,0,0,1,,0,0,0,0,0,0,1,0,0,8.964407,0,
158,81,8828.43,10,0,0,1,9.085732,1,0,0,0,0,0,0,1,0,,,1
158,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
158,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
158,84,,10,1,0,1,,0,0,0,1,0,0,0,0,1,,0,0
158,85,10449.74,10,1,0,1,9.254333,0,0,0,0,1,0,0,1,1,9.085732,0,0
158,86,,10,2,0,1,,0,0,0,0,0,1,0,0,4,,0,1
158,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,1,
161,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
161,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,1,1
161,83,8045.51,11,0,0,1,8.992869,0,0,1,0,0,0,0,1,0,,1,1
161,84,10086.81,11,1,0,1,9.218984,0,0,0,1,0,0,0,1,1,9.278058,0,1
161,85,10700.63,11,2,0,1,9.278058,0,0,0,0,1,0,0,1,4,9.32091,1,1
161,86,11169.14,11,3,0,1,9.32091,0,0,0,0,0,1,0,1,9,9.41611,1,0
161,87,12284.7,11,4,0,1,9.41611,0,0,0,0,0,0,1,1,16,8.992869,1,
162,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
162,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,0,1
162,83,,12,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
162,84,,12,0,0,1,,0,0,0,1,0,0,0,0,0,9.218984,1,0
162,85,10414.37,12,0,1,1,9.250942,0,0,0,0,1,0,0,1,0,,0,0
162,86,13027.52,12,1,0,1,9.474819,0,0,0,0,0,1,0,1,1,9.250942,0,1
162,87,11175.89,12,2,0,1,9.321514,0,0,0,0,0,0,1,1,4,9.474819,1,
163,81,,12,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
163,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
163,83,,12,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
163,84,,12,1,0,1,,0,0,0,1,0,0,0,0,1,,0,0
163,85,,12,1,0,1,,0,0,0,0,1,0,0,0,1,9.321514,0,0
163,86,,12,1,0,1,,0,0,0,0,0,1,0,0,1,,0,0
163,87,,12,1,0,1,,0,0,0,0,0,0,1,0,1,,1,
172,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
172,82,10790.06,12,0,1,1,9.286381,0,1,0,0,0,0,0,1,0,9.551943,1,0
172,83,16967.22,12,1,1,1,9.739038,0,0,1,0,0,0,0,1,1,9.286381,1,1
172,84,14072.01,12,2,1,1,9.551943,0,0,0,1,0,0,0,1,4,,0,1
172,85,12729.65,12,3,1,1,9.451689,0,0,0,0,1,0,0,1,9,9.739038,1,1
172,86,,12,4,0,1,,0,0,0,0,0,1,0,0,16,,0,1
172,87,15599.61,12,4,1,1,9.655002,0,0,0,0,0,0,1,1,16,9.451689,1,
179,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
179,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
179,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
179,84,,11,0,0,1,,0,0,0,1,0,0,0,0,0,,1,0
179,85,,11,0,0,1,,0,0,0,0,1,0,0,0,0,,0,1
179,86,,11,0,0,1,,0,0,0,0,0,1,0,0,0,9.655002,0,0
179,87,16452.72,11,0,0,1,9.708246,0,0,0,0,0,0,1,1,0,,0,
181,81,,9,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
181,82,,9,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
181,83,,9,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
181,84,,9,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
181,85,,9,0,0,1,,0,0,0,0,1,0,0,0,0,9.708246,0,0
181,86,,9,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
181,87,,9,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
182,81,,9,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
182,82,,9,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
182,83,,9,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
182,84,,9,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
182,85,,9,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
182,86,,9,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
182,87,,9,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
184,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
184,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
184,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,1
184,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
184,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
184,86,,10,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
184,87,,10,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
185,81,13590.86,12,1,0,1,9.517153,1,0,0,0,0,0,0,1,1,,,1
185,82,12956.47,12,2,0,1,9.469351,0,1,0,0,0,0,0,1,4,10.24971,1,1
185,83,15583.09,12,3,0,1,9.653941,0,0,1,0,0,0,0,1,9,9.517153,1,1
185,84,16292.37,12,4,0,1,9.698452,0,0,0,1,0,0,0,1,16,,1,1
185,85,16154.33,12,5,0,1,9.689943,0,0,0,0,1,0,0,1,25,9.653941,1,1
185,86,16170.62,12,6,0,1,9.690951,0,0,0,0,0,1,0,1,36,9.689943,1,1
185,87,28274.3,12,7,0,1,10.24971,0,0,0,0,0,0,1,1,49,9.690951,1,
186,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
186,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
186,83,,12,0,0,1,,0,0,1,0,0,0,0,0,0,,1,1
186,84,10889.21,12,0,0,1,9.295527,0,0,0,1,0,0,0,1,0,,0,1
186,85,11686.67,12,1,0,1,9.366204,0,0,0,0,1,0,0,1,1,9.995216,0,0
186,86,10426.03,12,2,0,1,9.252061,0,0,0,0,0,1,0,1,4,9.366204,1,1
186,87,21921.36,12,3,1,1,9.995216,0,0,0,0,0,0,1,1,9,9.295527,1,
187,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
187,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,9.252061,1,0
187,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
187,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
187,85,29376.42,10,0,0,1,10.28795,0,0,0,0,1,0,0,1,0,,1,1
187,86,45539.86,10,1,0,1,10.72634,0,0,0,0,0,1,0,1,1,10.28795,0,0
187,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
189,81,,10,2,0,1,,1,0,0,0,0,0,0,0,4,,,0
189,82,,10,2,0,1,,0,1,0,0,0,0,0,0,4,,0,0
189,83,,10,2,0,1,,0,0,1,0,0,0,0,0,4,10.72634,0,0
189,84,,10,2,0,1,,0,0,0,1,0,0,0,0,4,,0,0
189,85,,10,2,0,1,,0,0,0,0,1,0,0,0,4,,0,0
189,86,,10,2,0,1,,0,0,0,0,0,1,0,0,4,,0,0
189,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
192,81,,10,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
192,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
192,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
192,84,,10,1,0,1,,0,0,0,1,0,0,0,0,1,,0,1
192,85,,10,1,0,1,,0,0,0,0,1,0,0,0,1,,0,0
192,86,15159.96,10,1,0,1,9.626413,0,0,0,0,0,1,0,1,1,,0,1
192,87,16473.91,10,2,0,1,9.709533,0,0,0,0,0,0,1,1,4,9.626413,1,
199,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
199,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
199,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,9.709533,0,1
199,84,10986.94,10,0,0,1,9.304462,0,0,0,1,0,0,0,1,0,,0,1
199,85,,10,1,0,1,,0,0,0,0,1,0,0,0,1,,0,0
199,86,10106.64,10,1,0,1,9.220948,0,0,0,0,0,1,0,1,1,9.304462,0,0
199,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
201,81,,9,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
201,82,,9,0,0,1,,0,1,0,0,0,0,0,0,0,9.220948,0,0
201,83,,9,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
201,84,,9,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
201,85,,9,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
201,86,,9,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
201,87,,9,0,0,1,,0,0,0,0,0,0,1,0,0,,1,
202,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
202,82,7238.12,10,0,0,1,8.887116,0,1,0,0,0,0,0,1,0,9.384992,0,1
202,83,4801.55,10,1,0,1,8.476694,0,0,1,0,0,0,0,1,1,,0,1
202,84,2263.01,10,2,0,1,7.724451,0,0,0,1,0,0,0,1,4,8.476694,1,1
202,85,3100.29,10,3,0,1,8.039251,0,0,0,0,1,0,0,1,9,7.724451,1,0
202,86,10096.53,10,4,0,1,9.219947,0,0,0,0,0,1,0,1,16,8.887116,1,1
202,87,11908.31,10,5,0,1,9.384992,0,0,0,0,0,0,1,1,25,8.039251,1,
205,81,,13,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
205,82,,13,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
205,83,35646.38,13,0,0,1,10.4814,0,0,1,0,0,0,0,1,0,9.776173,0,0
205,84,17609.12,13,1,1,1,9.776173,0,0,0,1,0,0,0,1,1,,0,1
205,85,,13,2,0,1,,0,0,0,0,1,0,0,0,4,,1,0
205,86,,13,2,0,1,,0,0,0,0,0,1,0,0,4,,0,0
205,87,,13,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
210,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
210,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
210,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
210,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
210,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
210,86,,10,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
210,87,,10,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
213,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
213,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,0,1
213,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
213,84,,11,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
213,85,8503.61,11,0,0,1,9.048246,0,0,0,0,1,0,0,1,0,,0,0
213,86,5969.76,11,1,0,1,8.694462,0,0,0,0,0,1,0,1,1,9.048246,0,1
213,87,4442.32,11,2,0,1,8.398932,0,0,0,0,0,0,1,1,4,8.694462,1,
216,81,,8,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
216,82,,8,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
216,83,,8,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
216,84,,8,1,0,1,,0,0,0,1,0,0,0,0,1,,1,0
216,85,,8,1,0,1,,0,0,0,0,1,0,0,0,1,8.398932,0,1
216,86,5085.28,8,1,0,1,8.534105,0,0,0,0,0,1,0,1,1,,0,0
216,87,,8,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
217,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
217,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,0,1
217,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
217,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
217,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
217,86,,10,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
217,87,,10,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
222,81,10088.9,9,0,0,1,9.219192,1,0,0,0,0,0,0,1,0,,,1
222,82,10446.82,9,1,0,1,9.254053,0,1,0,0,0,0,0,1,1,9.281657,1,1
222,83,10739.21,9,2,0,1,9.281657,0,0,1,0,0,0,0,1,4,9.260244,1,1
222,84,10511.7,9,3,0,1,9.260244,0,0,0,1,0,0,0,1,9,9.492037,1,1
222,85,11666.95,9,4,0,1,9.364515,0,0,0,0,1,0,0,1,16,9.254053,1,1
222,86,13398.33,9,5,0,1,9.502886,0,0,0,0,0,1,0,1,25,9.364515,1,0
222,87,13253.76,9,6,0,1,9.492037,0,0,0,0,0,0,1,1,36,9.219192,1,
223,81,,8,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
223,82,,8,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
223,83,,8,1,0,1,,0,0,1,0,0,0,0,0,1,,0,1
223,84,,8,1,0,1,,0,0,0,1,0,0,0,0,1,,1,0
223,85,10602.64,8,1,0,1,9.268858,0,0,0,0,1,0,0,1,1,9.247024,1,1
223,86,10373.64,8,2,0,1,9.247024,0,0,0,0,0,1,0,1,4,9.229972,1,0
223,87,10198.25,8,3,0,1,9.229972,0,0,0,0,0,0,1,1,9,,0,
234,81,10684.7,12,0,1,1,9.276568,1,0,0,0,0,0,0,1,0,,,1
234,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,9.268858,1,0
234,83,19472,12,1,0,1,9.876733,0,0,1,0,0,0,0,1,1,10.09888,1,0
234,84,20432.18,12,2,0,1,9.924867,0,0,0,1,0,0,0,1,4,,1,1
234,85,,12,3,0,1,,0,0,0,0,1,0,0,0,9,,0,1
234,86,21698.72,12,3,0,1,9.985008,0,0,0,0,0,1,0,1,9,9.924867,0,1
234,87,24315.84,12,4,0,1,10.09888,0,0,0,0,0,0,1,1,16,9.985008,1,
236,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
236,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
236,83,,12,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
236,84,,12,0,0,1,,0,0,0,1,0,0,0,0,0,9.276568,0,0
236,85,,12,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
236,86,,12,0,0,1,,0,0,0,0,0,1,0,0,0,,1,0
236,87,10237.25,12,0,0,1,9.233788,0,0,0,0,0,0,1,1,0,,1,
240,81,7595.46,10,0,0,1,8.935306,1,0,0,0,0,0,0,1,0,,,1
240,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,1
240,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,9.233788,1,0
240,84,7037.97,10,1,0,1,8.859076,0,0,0,1,0,0,0,1,1,,0,1
240,85,10387.06,10,2,0,1,9.248316,0,0,0,0,1,0,0,1,4,9.754173,0,1
240,86,19177.35,10,3,0,1,9.861485,0,0,0,0,0,1,0,1,9,8.935306,1,1
240,87,17225.97,10,4,0,1,9.754173,0,0,0,0,0,0,1,1,16,8.859076,1,
241,81,8755.66,10,0,0,1,9.077456,1,0,0,0,0,0,0,1,0,,,1
241,82,9333.84,10,1,0,1,9.141402,0,1,0,0,0,0,0,1,1,8.263835,1,1
241,83,9515.11,10,2,1,1,9.160636,0,0,1,0,0,0,0,1,4,9.141402,1,1
241,84,11327.77,10,3,1,1,9.335012,0,0,0,1,0,0,0,1,9,9.503451,1,1
241,85,12516.74,10,4,0,1,9.434822,0,0,0,0,1,0,0,1,16,9.335012,1,1
241,86,3880.95,10,5,0,1,8.263835,0,0,0,0,0,1,0,1,25,9.077456,1,0
241,87,13405.92,10,6,0,1,9.503451,0,0,0,0,0,0,1,1,36,9.160636,1,
246,81,11048.14,10,0,0,1,9.310018,1,0,0,0,0,0,0,1,0,,,0
246,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,9.434822,1,0
246,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,1,0
246,84,,10,1,0,1,,0,0,0,1,0,0,0,0,1,,0,1
246,85,13897.22,10,1,0,1,9.539444,0,0,0,0,1,0,0,1,1,,0,1
246,86,,10,2,0,1,,0,0,0,0,0,1,0,0,4,,1,0
246,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
249,81,,10,1,,1,,1,0,0,0,0,0,0,0,1,,,0
249,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
249,83,,10,1,,1,,0,0,1,0,0,0,0,0,1,,0,0
249,84,,10,1,,1,,0,0,0,1,0,0,0,0,1,9.310018,0,0
249,85,,10,1,,1,,0,0,0,0,1,0,0,0,1,,0,0
249,86,,10,1,,1,,0,0,0,0,0,1,0,0,1,,0,0
249,87,,10,1,,1,,0,0,0,0,0,0,1,0,1,,0,
251,81,8546.87,12,1,0,1,9.053321,1,0,0,0,0,0,0,1,1,,,1
251,82,8494.08,12,2,0,1,9.047125,0,1,0,0,0,0,0,1,4,,0,0
251,83,7506.69,12,3,0,1,8.92355,0,0,1,0,0,0,0,1,9,9.022305,1,1
251,84,8285.86,12,4,0,1,9.022305,0,0,0,1,0,0,0,1,16,9.053321,1,1
251,85,,12,5,0,1,,0,0,0,0,1,0,0,0,25,,0,1
251,86,,12,5,0,1,,0,0,0,0,0,1,0,0,25,,0,0
251,87,,12,5,0,1,,0,0,0,0,0,0,1,0,25,,1,
252,81,9295.31,9,0,1,1,9.137265,1,0,0,0,0,0,0,1,0,,,1
252,82,,9,1,0,1,,0,1,0,0,0,0,0,0,1,,1,0
252,83,,9,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
252,84,12271.26,9,1,0,1,9.415015,0,0,0,1,0,0,0,1,1,9.483312,1,1
252,85,13940.21,9,2,0,1,9.542533,0,0,0,0,1,0,0,1,4,,0,1
252,86,13138.63,9,3,0,1,9.483312,0,0,0,0,0,1,0,1,9,9.137265,1,1
252,87,,9,4,0,1,,0,0,0,0,0,0,1,0,16,8.92355,0,
255,81,14441.32,12,2,0,1,9.577848,1,0,0,0,0,0,0,1,4,,,1
255,82,17413.56,12,3,0,1,9.765004,0,1,0,0,0,0,0,1,9,10.15034,1,1
255,83,17061.35,12,4,0,1,9.744571,0,0,1,0,0,0,0,1,16,9.577848,1,1
255,84,17370.46,12,5,0,1,9.762527,0,0,0,1,0,0,0,1,25,9.744571,1,1
255,85,21512.81,12,6,0,1,9.976404,0,0,0,0,1,0,0,1,36,10.24217,1,1
255,86,25599.71,12,7,0,1,10.15034,0,0,0,0,0,1,0,1,49,9.976404,1,0
255,87,28061.98,12,8,0,1,10.24217,0,0,0,0,0,0,1,1,64,9.762527,1,
260,81,,7,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
260,82,17651.38,7,0,0,1,9.778569,0,1,0,0,0,0,0,1,0,9.829619,0,1
260,83,17460.1,7,1,0,1,9.767673,0,0,1,0,0,0,0,1,1,9.778569,1,1
260,84,18575.89,7,2,0,1,9.829619,0,0,0,1,0,0,0,1,4,,0,0
260,85,,7,3,0,1,,0,0,0,0,1,0,0,0,9,,1,1
260,86,,7,3,0,1,,0,0,0,0,0,1,0,0,9,9.765004,0,0
260,87,,7,3,0,1,,0,0,0,0,0,0,1,0,9,,1,
261,81,1274.08,9,1,0,1,7.14998,1,0,0,0,0,0,0,1,1,,,0
261,82,,9,2,0,1,,0,1,0,0,0,0,0,0,4,9.767673,1,1
261,83,,9,2,0,1,,0,0,1,0,0,0,0,0,4,,0,0
261,84,3807.43,9,2,0,1,8.24471,0,0,0,1,0,0,0,1,4,7.14998,1,1
261,85,,9,3,0,1,,0,0,0,0,1,0,0,0,9,,0,0
261,86,,9,3,0,1,,0,0,0,0,0,1,0,0,9,,1,0
261,87,10246.63,9,3,0,1,9.234704,0,0,0,0,0,0,1,1,9,8.24471,0,
265,81,,8,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
265,82,,8,0,0,1,,0,1,0,0,0,0,0,0,0,9.234704,0,0
265,83,,8,0,0,1,,0,0,1,0,0,0,0,0,0,,1,0
265,84,13687.42,8,0,0,1,9.524233,0,0,0,1,0,0,0,1,0,8.801307,0,0
265,85,6642.92,8,1,0,1,8.801307,0,0,0,0,1,0,0,1,1,,0,1
265,86,,8,2,0,1,,0,0,0,0,0,1,0,0,4,,1,1
265,87,,8,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
266,81,7917.13,11,1,0,1,8.976784,1,0,0,0,0,0,0,1,1,,,0
266,82,,11,2,0,1,,0,1,0,0,0,0,0,0,4,,0,1
266,83,,11,2,0,1,,0,0,1,0,0,0,0,0,4,,1,0
266,84,,11,2,0,1,,0,0,0,1,0,0,0,0,4,,0,0
266,85,,11,2,,1,,0,0,0,0,1,0,0,0,4,,0,0
266,86,,11,2,,1,,0,0,0,0,0,1,0,0,4,9.524233,1,0
266,87,,11,2,,1,,0,0,0,0,0,0,1,0,4,,0,
267,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
267,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
267,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,1
267,84,8385.35,10,0,0,1,9.034242,0,0,0,1,0,0,0,1,0,,0,0
267,85,,10,1,0,1,,0,0,0,0,1,0,0,0,1,,0,0
267,86,,10,1,0,1,,0,0,0,0,0,1,0,0,1,8.976784,0,0
267,87,10848.04,10,1,0,1,9.291739,0,0,0,0,0,0,1,1,1,9.034242,0,
270,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
270,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
270,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,9.291739,1,0
270,84,9245.7,11,0,0,1,9.131914,0,0,0,1,0,0,0,1,0,10.21244,0,1
270,85,,11,1,0,1,,0,0,0,0,1,0,0,0,1,,0,0
270,86,27239.94,11,1,1,1,10.21244,0,0,0,0,0,1,0,1,1,,0,0
270,87,,11,2,0,1,,0,0,0,0,0,0,1,0,4,,1,
281,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
281,82,4090.84,11,0,0,1,8.316505,0,1,0,0,0,0,0,1,0,9.038815,0,1
281,83,,11,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
281,84,,11,1,0,1,,0,0,0,1,0,0,0,0,1,,1,0
281,85,,11,1,0,1,,0,0,0,0,1,0,0,0,1,9.131914,1,1
281,86,7022.99,11,1,0,1,8.856944,0,0,0,0,0,1,0,1,1,8.316505,1,0
281,87,8423.79,11,2,0,1,9.038815,0,0,0,0,0,0,1,1,4,,0,
286,81,9528.99,10,0,0,1,9.162094,1,0,0,0,0,0,0,1,0,,,1
286,82,10328.52,10,1,0,1,9.242664,0,1,0,0,0,0,0,1,1,9.255899,1,1
286,83,9435.13,10,2,0,1,9.152195,0,0,1,0,0,0,0,1,4,9.162094,0,0
286,84,9430.74,10,3,0,1,9.15173,0,0,0,1,0,0,0,1,9,9.152195,1,1
286,85,9901.29,10,4,0,1,9.20042,0,0,0,0,1,0,0,1,16,,1,1
286,86,,10,5,0,1,,0,0,0,0,0,1,0,0,25,8.856944,1,1
286,87,10466.13,10,5,0,1,9.255899,0,0,0,0,0,0,1,1,25,9.15173,1,
288,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
288,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,9.242664,0,0
288,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,,1,0
288,84,,11,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
288,85,,11,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
