distid,schid,lunch,enrol,exppp,math4,year,cpi,rexppp,lrexpp,lenrol,avgrexp,lavgrexp,tobs,lavgrexpb,lunchb,lenrolb,y94,y95,y96,y97,y98,y95b,y96b,y97b,y98b
39140,100,4.42,509,3639,79.7,1997,1.605,3639,8.199464,6.232448,3371.95,8.178676,5,8.1264668,6.2840001,6.2156296,0,0,0,1,0,.2,.2,.2,.2
39140,100,9.09,483,3758,96,1998,1.63,3700.362,8.216186,6.180017,3371.95,8.20786,5,8.1264668,6.2840001,6.2156296,0,0,0,0,1,.2,.2,.2,.2
13020,104,89.4,306,3649,14.7,1994,1.482,3951.852,8.28194,5.723585,6571.613,8.234027,5,8.7870823,84.843999,5.6837788,1,0,0,0,0,.2,.2,.2,.2
13020,104,86.02,299,8166,11.1,1995,1.524,8600.021,9.05952,5.700444,6571.613,8.744478,5,8.7870823,84.843999,5.6837788,0,1,0,0,0,.2,.2,.2,.2
13020,104,88.03,299,8107,55.6,1996,1.569,8293.012,9.023169,5.700444,6571.613,9.04151,5,8.7870823,84.843999,5.6837788,0,0,1,0,0,.2,.2,.2,.2
13020,104,78.35,284,7793,29,1997,1.605,7793,8.960981,5.648974,6571.613,8.992558,5,8.7870823,84.843999,5.6837788,0,0,0,1,0,.2,.2,.2,.2
13020,104,82.42,283,7322,44,1998,1.63,7209.699,8.883183,5.645447,6571.613,8.922838,5,8.7870823,84.843999,5.6837788,0,0,0,0,1,.2,.2,.2,.2
82120,105,65.4,677,4278,14.6,1994,1.482,4633.057,8.440972,6.517671,5031.238,8.379651,5,8.5351294,66.874001,6.2854145,1,0,0,0,0,.2,.2,.2,.2
82120,105,62.17,507,5072,37.5,1995,1.524,5341.575,8.583276,6.228511,5031.238,8.514653,5,8.5351294,66.874001,6.2854145,0,1,0,0,0,.2,.2,.2,.2
82120,105,67.74,491,5146,54.2,1996,1.569,5264.073,8.568661,6.196444,5031.238,8.575994,5,8.5351294,66.874001,6.2854145,0,0,1,0,0,.2,.2,.2,.2
82120,105,70.62,514,5654,49.1,1997,1.605,5654,8.640119,6.242223,5031.238,8.605027,5,8.5351294,66.874001,6.2854145,0,0,0,1,0,.2,.2,.2,.2
82120,105,68.44,514,5294,55,1998,1.63,5212.804,8.558873,6.242223,5031.238,8.600321,5,8.5351294,66.874001,6.2854145,0,0,0,0,1,.2,.2,.2,.2
4010,106,35.79,504,3326,67.2,1996,1.569,3402.314,8.132211,6.222576,3521.927,8.11746,3,8.1689809,35.076667,6.1906622,0,0,1,0,0,0,.33333333,.33333333,.33333333
4010,106,32.87,473,3705,60.6,1997,1.605,3705,8.217439,6.159095,3521.927,8.175733,3,8.1689809,35.076667,6.1906622,0,0,0,1,0,0,.33333333,.33333333,.33333333
4010,106,36.57,488,3735,62,1998,1.63,3677.715,8.210047,6.190315,3521.927,8.21375,3,8.1689809,35.076667,6.1906622,0,0,0,0,1,0,.33333333,.33333333,.33333333
3050,107,40.7,331,3458,38.3,1994,1.482,3745,8.228177,5.802118,4359.435,8.093162,4,8.3048875,40.320001,5.8902923,1,0,0,0,0,.25,.25,0,.25
3050,107,43.22,368,3440,45.7,1995,1.524,3622.835,8.195012,5.908083,4359.435,8.211732,4,8.3048875,40.320001,5.8902923,0,1,0,0,0,.25,.25,0,.25
3050,107,38.7,369,3377,42.6,1996,1.569,3454.484,8.147429,5.910797,4359.435,8.171503,4,8.3048875,40.320001,5.8902923,0,0,1,0,0,.25,.25,0,.25
3050,107,38.66,380,3243,67,1998,1.63,3193.261,8.068798,5.940171,4359.435,8.743154,4,8.3048875,40.320001,5.8902923,0,0,0,0,1,.25,.25,0,.25
50030,112,42.5,188,4013,37,1994,1.482,4346.063,8.377026,5.236442,4370.801,8.277011,5,8.3990129,44.422,5.3348373,1,0,0,0,0,.2,.2,.2,.2
50030,112,46.02,201,4315,76.9,1995,1.524,4544.341,8.421638,5.303305,4370.801,8.399581,5,8.3990129,44.422,5.3348373,0,1,0,0,0,.2,.2,.2,.2
50030,112,47.89,213,4594,92,1996,1.569,4699.408,8.455192,5.361292,4370.801,8.438556,5,8.3990129,44.422,5.3348373,0,0,1,0,0,.2,.2,.2,.2
50030,112,45.07,214,4700,100,1997,1.605,4700,8.455317,5.365976,4370.801,8.455255,5,8.3990129,44.422,5.3348373,0,0,0,1,0,.2,.2,.2,.2
50030,112,40.63,223,4485,71,1998,1.63,4416.211,8.393038,5.407172,4370.801,8.424663,5,8.3990129,44.422,5.3348373,0,0,0,0,1,.2,.2,.2,.2
50130,116,11.1,438,3139,70,1994,1.482,3399.524,8.131391,6.082219,3270.269,8.099753,5,8.1101614,9.5800001,6.0712151,1,0,0,0,0,.2,.2,.2,.2
50130,116,10.5,419,3712,85.9,1995,1.524,3909.292,8.271111,6.037871,3270.269,8.20369,5,8.1101614,9.5800001,6.0712151,0,1,0,0,0,.2,.2,.2,.2
50130,116,9.72,421,3090,87,1996,1.569,3160.899,8.058612,6.042633,3270.269,8.170496,5,8.1101614,9.5800001,6.0712151,0,0,1,0,0,.2,.2,.2,.2
50130,116,8.58,408,3275,76.1,1997,1.605,3275,8.094073,6.011267,3270.269,8.0765,5,8.1101614,9.5800001,6.0712151,0,0,0,1,0,.2,.2,.2,.2
50130,116,8,484,2731,83,1998,1.63,2689.114,7.896967,6.182085,3270.269,8.000368,5,8.1101614,9.5800001,6.0712151,0,0,0,0,1,.2,.2,.2,.2
50050,120,5.8,744,2798,49.5,1994,1.482,3030.223,8.016392,6.612041,3530.625,7.946929,5,8.1790723,7.9,6.6545023,1,0,0,0,0,.2,.2,.2,.2
50050,120,8.32,747,3802,71.6,1995,1.524,4004.075,8.295068,6.616065,3530.625,8.165406,5,8.1790723,7.9,6.6545023,0,1,0,0,0,.2,.2,.2,.2
50050,120,7.61,803,3733,69.8,1996,1.569,3818.652,8.247653,6.688354,3530.625,8.271642,5,8.1790723,7.9,6.6545023,0,0,1,0,0,.2,.2,.2,.2
50050,120,9.92,815,3872,64.7,1997,1.605,3872,8.261526,6.703188,3530.625,8.254614,5,8.1790723,7.9,6.6545023,0,0,0,1,0,.2,.2,.2,.2
50050,120,7.85,775,3895,75,1998,1.63,3835.261,8.251992,6.652863,3530.625,8.256771,5,8.1790723,7.9,6.6545023,0,0,0,0,1,.2,.2,.2,.2
82020,121,11.59,535,3931,59.1,1995,1.524,4139.931,8.328434,6.282267,3835.533,8.179235,4,8.2688301,11.2125,6.2676828,0,1,0,0,0,.25,.25,.25,.25
82020,121,11.5,538,3989,67,1996,1.569,4080.526,8.313981,6.287858,3835.533,8.321234,4,8.2688301,11.2125,6.2676828,0,0,1,0,0,.25,.25,.25,.25
82020,121,11.4,537,3849,70.8,1997,1.605,3849,8.255569,6.285998,3835.533,8.285201,4,8.2688301,11.2125,6.2676828,0,0,0,1,0,.25,.25,.25,.25
82020,121,10.36,500,4180,90,1998,1.63,4115.89,8.32261,6.214608,3835.533,8.289651,4,8.2688301,11.2125,6.2676828,0,0,0,0,1,.25,.25,.25,.25
82140,124,17.5,440,3174,71.2,1994,1.482,3437.429,8.142479,6.086775,3769.954,8.115334,5,8.2381748,19.31,6.037754,1,0,0,0,0,.2,.2,.2,.2
82140,124,15.32,428,3631,71.2,1995,1.524,3823.986,8.249048,6.059123,3769.954,8.197183,5,8.2381748,19.31,6.037754,0,1,0,0,0,.2,.2,.2,.2
82140,124,17.92,404,3799,68.2,1996,1.569,3886.167,8.265179,6.001415,3769.954,8.257146,5,8.2381748,19.31,6.037754,0,0,1,0,0,.2,.2,.2,.2
82140,124,19.65,402,4163,48.5,1997,1.605,4163,8.333991,5.996452,3769.954,8.300177,5,8.2381748,19.31,6.037754,0,0,0,1,0,.2,.2,.2,.2
82140,124,26.16,422,4119,79,1998,1.63,4055.825,8.307909,6.045005,3769.954,8.321035,5,8.2381748,19.31,6.037754,0,0,0,0,1,.2,.2,.2,.2
7010,128,48.57,35,4823,50,1996,1.569,4933.662,8.503837,3.555348,4495.089,8.448129,3,8.4457216,52.726667,3.4873676,0,0,1,0,0,0,.33333333,.33333333,.33333333
7010,128,54.05,37,4524,40,1997,1.605,4524,8.417151,3.610918,4495.089,8.461433,3,8.4457216,52.726667,3.4873676,0,0,0,1,0,0,.33333333,.33333333,.33333333
7010,128,55.56,27,4691,60,1998,1.63,4619.052,8.437944,3.295837,4495.089,8.427603,3,8.4457216,52.726667,3.4873676,0,0,0,0,1,0,.33333333,.33333333,.33333333
25130,139,38.4,432,3246,51.9,1994,1.482,3515.405,8.16491,6.068426,3822.519,8.095415,5,8.2503164,39.806001,6.0905489,1,0,0,0,0,.2,.2,.2,.2
25130,139,39.91,441,3490,55.4,1995,1.524,3675.492,8.209442,6.089045,3822.519,8.187424,5,8.2503164,39.806001,6.0905489,0,1,0,0,0,.2,.2,.2,.2
25130,139,41.36,428,3800,69.6,1996,1.569,3887.189,8.265442,6.059123,3822.519,8.237834,5,8.2503164,39.806001,6.0905489,0,0,1,0,0,.2,.2,.2,.2
25130,139,43.68,457,4489,54.8,1997,1.605,4489,8.409386,6.124683,3822.519,8.340001,5,8.2503164,39.806001,6.0905489,0,0,0,1,0,.2,.2,.2,.2
25130,139,35.68,451,4392,71,1998,1.63,4324.638,8.372084,6.111467,3822.519,8.390908,5,8.2503164,39.806001,6.0905489,0,0,0,0,1,.2,.2,.2,.2
82010,140,99.5,430,3523,30.9,1995,1.524,3710.246,8.218854,6.063785,3708.556,8.178208,4,8.2309682,87.895,6.2737862,0,1,0,0,0,.25,.25,.25,.25
82010,140,87.5,559,3752,71.9,1996,1.569,3838.088,8.252729,6.326149,3708.556,8.235935,4,8.2309682,87.895,6.2737862,0,0,1,0,0,.25,.25,.25,.25
82010,140,82.29,570,3969,11.3,1997,1.605,3969,8.286269,6.345636,3708.556,8.26964,4,8.2309682,87.895,6.2737862,0,0,0,1,0,.25,.25,.25,.25
82010,140,82.29,578,3667,46,1998,1.63,3610.758,8.191673,6.359574,3708.556,8.240089,4,8.2309682,87.895,6.2737862,0,0,0,0,1,.25,.25,.25,.25
60010,141,60.91,330,3302,55,1996,1.569,3377.763,8.124969,5.799093,3777.583,8.130674,3,8.2178421,56.230001,5.7207858,0,0,1,0,0,0,.33333333,.33333333,.33333333
60010,141,54.9,300,3832,56.1,1997,1.605,3832,8.251143,5.703783,3777.583,8.190044,3,8.2178421,56.230001,5.7207858,0,0,0,1,0,0,.33333333,.33333333,.33333333
60010,141,52.88,287,4554,82,1998,1.63,4484.153,8.408305,5.659482,3777.583,8.332808,3,8.2178421,56.230001,5.7207858,0,0,0,0,1,0,.33333333,.33333333,.33333333
44010,143,25.23,333,4234,76.3,1996,1.569,4331.147,8.373588,5.808143,4119.591,8.377523,3,8.3749129,23.546666,5.8041264,0,0,1,0,0,0,.33333333,.33333333,.33333333
44010,143,22.36,331,4309,71.9,1997,1.605,4309,8.368462,5.802118,4119.591,8.371028,3,8.3749129,23.546666,5.8041264,0,0,0,1,0,0,.33333333,.33333333,.33333333
44010,143,23.05,331,4444,75,1998,1.63,4375.84,8.383854,5.802118,4119.591,8.376187,3,8.3749129,23.546666,5.8041264,0,0,0,0,1,0,.33333333,.33333333,.33333333
33020,144,31.4,340,2665,28.6,1994,1.482,2886.184,7.96769,5.828946,3797.446,7.977367,5,8.2413189,37.096,5.7675624,1,0,0,0,0,.2,.2,.2,.2
33020,144,35.13,321,3921,48.7,1995,1.524,4129.4,8.325888,5.771441,3797.446,8.162742,5,8.2413189,37.096,5.7675624,0,1,0,0,0,.2,.2,.2,.2
33020,144,37.35,304,4278,57.6,1996,1.569,4376.157,8.383926,5.717028,3797.446,8.355328,5,8.2413189,37.096,5.7675624,0,0,1,0,0,.2,.2,.2,.2
33020,144,45.1,310,4189,68.6,1997,1.605,4189,8.340218,5.736572,3797.446,8.36231,5,8.2413189,37.096,5.7675624,0,0,0,1,0,.2,.2,.2,.2
33020,144,36.5,325,4328,77,1998,1.63,4261.62,8.357405,5.783825,3797.446,8.348847,5,8.2413189,37.096,5.7675624,0,0,0,0,1,.2,.2,.2,.2
50140,145,26,566,3176,68.5,1994,1.482,3439.595,8.143109,6.338594,3873.517,8.124085,5,8.2846439,17.312,6.2953094,1,0,0,0,0,.2,.2,.2,.2
50140,145,26.67,576,3895,68.7,1995,1.524,4102.018,8.319234,6.356108,3873.517,8.235044,5,8.2846439,17.312,6.2953094,0,1,0,0,0,.2,.2,.2,.2
50140,145,16.34,500,4342,47.4,1996,1.569,4441.625,8.398776,6.214608,3873.517,8.359796,5,8.2846439,17.312,6.2953094,0,0,1,0,0,.2,.2,.2,.2
50140,145,7.34,500,4603,69.9,1997,1.605,4603,8.434464,6.214608,3873.517,8.416779,5,8.2846439,17.312,6.2953094,0,0,0,1,0,.2,.2,.2,.2
50140,145,10.21,574,3397,87,1998,1.63,3344.899,8.115191,6.352629,3873.517,8.287516,5,8.2846439,17.312,6.2953094,0,0,0,0,1,.2,.2,.2,.2
6020,146,30,302,2564,64.3,1994,1.482,2776.802,7.929055,5.710427,3359.564,7.931255,5,8.125548,33.494,5.7557025,1,0,0,0,0,.2,.2,.2,.2
6020,146,35.55,305,3568,60.5,1995,1.524,3757.638,8.231545,5.720312,3359.564,8.091695,5,8.125548,33.494,5.7557025,0,1,0,0,0,.2,.2,.2,.2
6020,146,32.43,316,3578,50,1996,1.569,3660.096,8.205245,5.755742,3359.564,8.218482,5,8.125548,33.494,5.7557025,0,0,1,0,0,.2,.2,.2,.2
6020,146,31.76,332,3631,69.6,1997,1.605,3631,8.197264,5.805135,3359.564,8.201262,5,8.125548,33.494,5.7557025,0,0,0,1,0,.2,.2,.2,.2
6020,146,37.73,326,3598,75,1998,1.63,3542.816,8.172677,5.786897,3359.564,8.185046,5,8.125548,33.494,5.7557025,0,0,0,0,1,.2,.2,.2,.2
63070,148,29.97,468,3789,62.4,1996,1.569,3875.937,8.262543,6.148468,3916.731,8.244263,3,8.3132455,26.139999,6.1412314,0,0,1,0,0,0,.33333333,.33333333,.33333333
63070,148,25.07,470,4331,66.3,1997,1.605,4331,8.373553,6.152733,3916.731,8.319588,3,8.3132455,26.139999,6.1412314,0,0,0,1,0,0,.33333333,.33333333,.33333333
63070,148,23.38,456,4419,79,1998,1.63,4351.224,8.378213,6.122493,3916.731,8.375886,3,8.3132455,26.139999,6.1412314,0,0,0,0,1,0,.33333333,.33333333,.33333333
9010,150,31.6,418,2284,35.3,1994,1.482,2473.563,7.813415,6.035481,3231.241,7.741037,5,8.0684919,31.806001,6.0022814,1,0,0,0,0,.2,.2,.2,.2
9010,150,32.13,412,3180,78.4,1995,1.524,3349.016,8.116422,6.021023,3231.241,7.976351,5,8.0684919,31.806001,6.0022814,0,1,0,0,0,.2,.2,.2,.2
9010,150,36.29,411,3465,69.7,1996,1.569,3544.503,8.173153,6.018593,3231.241,8.14519,5,8.0684919,31.806001,6.0022814,0,0,1,0,0,.2,.2,.2,.2
9010,150,29.74,404,3733,57.4,1997,1.605,3733,8.224967,6.001415,3231.241,8.199396,5,8.0684919,31.806001,6.0022814,0,0,0,1,0,.2,.2,.2,.2
9010,150,29.27,378,4224,61,1998,1.63,4159.215,8.333081,5.934894,3231.241,8.280485,5,8.0684919,31.806001,6.0022814,0,0,0,0,1,.2,.2,.2,.2
50200,155,16,422,3957,53.3,1994,1.482,4285.415,8.362972,6.045005,4120.733,8.314487,5,8.3205654,19.248,5.8678793,1,0,0,0,0,.2,.2,.2,.2
50200,155,19.51,416,3642,66.7,1995,1.524,3835.571,8.252073,6.030685,4120.733,8.30906,5,8.3205654,19.248,5.8678793,0,1,0,0,0,.2,.2,.2,.2
50200,155,16.48,433,3696,75.6,1996,1.569,3780.803,8.237692,6.070738,4120.733,8.244908,5,8.3205654,19.248,5.8678793,0,0,1,0,0,.2,.2,.2,.2
50200,155,21.07,273,4503,68.1,1997,1.605,4503,8.412499,5.609472,4120.733,8.32891,5,8.3205654,19.248,5.8678793,0,0,0,1,0,.2,.2,.2,.2
50200,155,23.18,266,4509,71,1998,1.63,4439.844,8.398375,5.583496,4120.733,8.405461,5,8.3205654,19.248,5.8678793,0,0,0,0,1,.2,.2,.2,.2
81010,163,7.9,368,2970,63.6,1994,1.482,3216.498,8.076049,5.908083,4476.042,8.076075,5,8.4021437,11.48,5.8937451,1,0,0,0,0,.2,.2,.2,.2
81010,163,8.11,365,4889,79.7,1995,1.524,5148.849,8.546529,5.899898,4476.042,8.338706,5,8.4021437,11.48,5.8937451,0,1,0,0,0,.2,.2,.2,.2
81010,163,13.92,366,4925,55.6,1996,1.569,5038.002,8.524765,5.902633,4476.042,8.535706,5,8.4021437,11.48,5.8937451,0,0,1,0,0,.2,.2,.2,.2
81010,163,11.08,362,4987,63.8,1997,1.605,4987,8.51459,5.891644,4476.042,8.519691,5,8.4021437,11.48,5.8937451,0,0,0,1,0,.2,.2,.2,.2
81010,163,16.39,353,5331,66,1998,1.63,5249.236,8.565838,5.866468,4476.042,8.540542,5,8.4021437,11.48,5.8937451,0,0,0,0,1,.2,.2,.2,.2
82010,168,47.96,796,2714,21.8,1995,1.524,2858.248,7.957964,6.679599,3208.572,7.938991,4,8.073123,55.4575,6.7292032,0,1,0,0,0,.25,.25,.25,.25
82010,168,48.31,865,3384,26.4,1996,1.569,3461.645,8.149499,6.76273,3208.572,8.058311,4,8.073123,55.4575,6.7292032,0,0,1,0,0,.25,.25,.25,.25
82010,168,56.92,880,3387,62.6,1997,1.605,3387,8.1277,6.779922,3208.572,8.138659,4,8.073123,55.4575,6.7292032,0,0,0,1,0,.25,.25,.25,.25
82010,168,68.64,808,3641,97,1998,1.63,3585.156,8.184557,6.694562,3208.572,8.156532,4,8.073123,55.4575,6.7292032,0,0,0,0,1,.25,.25,.25,.25
63190,170,5.4,704,2702,56,1994,1.482,2926.255,7.981479,6.556778,3475.923,7.787391,5,8.1581004,4.7059999,6.3985551,1,0,0,0,0,.2,.2,.2,.2
63190,170,5,547,3568,74.4,1995,1.524,3757.638,8.231545,6.304449,3475.923,8.114308,5,8.1581004,4.7059999,6.3985551,0,1,0,0,0,.2,.2,.2,.2
63190,170,4.74,595,3835,83.6,1996,1.569,3922.993,8.274611,6.388561,3475.923,8.25331,5,8.1581004,4.7059999,6.3985551,0,0,1,0,0,.2,.2,.2,.2
63190,170,4.6,594,4109,88,1997,1.605,4109,8.320935,6.386879,3475.923,8.29804,5,8.1581004,4.7059999,6.3985551,0,0,0,1,0,.2,.2,.2,.2
63190,170,3.79,576,4312,90,1998,1.63,4245.865,8.353701,6.356108,3475.923,8.337452,5,8.1581004,4.7059999,6.3985551,0,0,0,0,1,.2,.2,.2,.2
30020,171,29.5,352,4181,60,1996,1.569,4276.932,8.360991,5.863631,4099.403,8.311772,3,8.3592176,33.563334,5.8083156,0,0,1,0,0,0,.33333333,.33333333,.33333333
30020,171,39.66,357,4255,50,1997,1.605,4255,8.35585,5.877736,4099.403,8.358424,3,8.3592176,33.563334,5.8083156,0,0,0,1,0,0,.33333333,.33333333,.33333333
30020,171,31.53,294,4779,71,1998,1.63,4705.703,8.456531,5.68358,4099.403,8.407456,3,8.3592176,33.563334,5.8083156,0,0,0,0,1,0,.33333333,.33333333,.33333333
63220,175,15.5,415,2704,69.2,1994,1.482,2928.421,7.982219,6.028278,2941.204,7.927958,5,7.9884993,11.828,6.0066427,1,0,0,0,0,.2,.2,.2,.2
63220,175,9.17,432,2828,71.8,1995,1.524,2978.307,7.99911,6.068426,2941.204,7.9907,5,7.9884993,11.828,6.0066427,0,1,0,0,0,.2,.2,.2,.2
63220,175,9.83,424,2880,75,1996,1.569,2946.081,7.988231,6.049734,2941.204,7.993685,5,7.9884993,11.828,6.0066427,0,0,1,0,0,.2,.2,.2,.2
63220,175,10.35,396,2986,58.6,1997,1.605,2986,8.00169,5.981414,2941.204,7.994983,5,7.9884993,11.828,6.0066427,0,0,0,1,0,.2,.2,.2,.2
63220,175,14.29,367,3239,69,1998,1.63,3189.322,8.067564,5.905362,2941.204,8.03517,5,7.9884993,11.828,6.0066427,0,0,0,0,1,.2,.2,.2,.2
82010,176,22.98,561,3446,50,1995,1.524,3629.154,8.196754,6.329721,4013.709,8.24581,4,8.2872322,29.4475,6.3301188,0,1,0,0,0,.25,.25,.25,.25
82010,176,25.5,570,3769,96.6,1996,1.569,3855.478,8.257251,6.345636,4013.709,8.22746,4,8.2872322,29.4475,6.3301188,0,0,1,0,0,.25,.25,.25,.25
82010,176,35.41,559,4277,68.4,1997,1.605,4277,8.361007,6.326149,4013.709,8.310473,4,8.2872322,29.4475,6.3301188,0,0,0,1,0,.25,.25,.25,.25
82010,176,33.9,555,4380,85,1998,1.63,4312.822,8.369348,6.318968,4013.709,8.365186,4,8.2872322,29.4475,6.3301188,0,0,0,0,1,.25,.25,.25,.25
63260,178,3,414,3657,56.6,1994,1.482,3960.516,8.28413,6.025866,3719.533,8.197514,5,8.226498,1.94,6.2445719,1,0,0,0,0,.2,.2,.2,.2
63260,178,2.48,465,3282,78.8,1995,1.524,3456.437,8.147994,6.142037,3719.533,8.218376,5,8.226498,1.94,6.2445719,0,1,0,0,0,.2,.2,.2,.2
63260,178,3.04,520,3710,90.6,1996,1.569,3795.125,8.241472,6.253829,3719.533,8.195825,5,8.226498,1.94,6.2445719,0,0,1,0,0,.2,.2,.2,.2
63260,178,.8,583,3874,87.1,1997,1.605,3874,8.262043,6.368187,3719.533,8.251811,5,8.226498,1.94,6.2445719,0,0,0,1,0,.2,.2,.2,.2
63260,178,.38,622,3989,97,1998,1.63,3927.819,8.27584,6.43294,3719.533,8.268965,5,8.226498,1.94,6.2445719,0,0,0,0,1,.2,.2,.2,.2
59070,179,27.21,427,4177,67.7,1996,1.569,4272.84,8.360034,6.056784,3935.313,8.346235,3,8.3251985,28.796666,6.1889992,0,0,1,0,0,0,.33333333,.33333333,.33333333
59070,179,29.74,551,3943,72.2,1997,1.605,3943,8.279697,6.311735,3935.313,8.320672,3,8.3251985,28.796666,6.1889992,0,0,0,1,0,0,.33333333,.33333333,.33333333
59070,179,29.44,492,4240,71,1998,1.63,4174.969,8.336863,6.198479,3935.313,8.308688,3,8.3251985,28.796666,6.1889992,0,0,0,0,1,0,.33333333,.33333333,.33333333
75070,180,27.7,98,8534,40,1994,1.482,9242.287,9.131545,4.584968,4456.973,8.727642,5,8.407515,29.538,4.7725713,1,0,0,0,0,.2,.2,.2,.2
75070,180,24.24,99,3716,45,1995,1.524,3913.504,8.272188,4.59512,4456.973,8.791471,5,8.407515,29.538,4.7725713,0,1,0,0,0,.2,.2,.2,.2
75070,180,30.71,125,3413,50,1996,1.569,3491.31,8.158032,4.828314,4456.973,8.216739,5,8.407515,29.538,4.7725713,0,0,1,0,0,.2,.2,.2,.2
75070,180,28.47,137,3380,44.4,1997,1.605,3380,8.125631,4.919981,4456.973,8.141963,5,8.407515,29.538,4.7725713,0,0,0,1,0,.2,.2,.2,.2
75070,180,36.57,139,3671,73,1998,1.63,3614.696,8.192763,4.934474,4456.973,8.15976,5,8.407515,29.538,4.7725713,0,0,0,0,1,.2,.2,.2,.2
11300,184,42.94,765,3060,68.7,1996,1.569,3130.21,8.048856,6.639876,2949.378,8.008654,3,8.0511907,42.293332,6.6679786,0,0,1,0,0,0,.33333333,.33333333,.33333333
11300,184,43.89,788,3199,77.3,1997,1.605,3199,8.070594,6.669498,2949.378,8.059784,3,8.0511907,42.293332,6.6679786,0,0,0,1,0,0,.33333333,.33333333,.33333333
11300,184,40.05,808,3344,69,1998,1.63,3292.712,8.099466,6.694562,2949.378,8.085135,3,8.0511907,42.293332,6.6679786,0,0,0,0,1,0,.33333333,.33333333,.33333333
78030,185,28.57,196,6089,61.9,1996,1.569,6228.71,8.736924,5.278115,5322.433,8.593512,3,8.5941385,28.219999,5.2510678,0,0,1,0,0,0,.33333333,.33333333,.33333333
78030,185,25.63,199,4890,58.8,1997,1.605,4890,8.494947,5.293305,5322.433,8.623238,3,8.5941385,28.219999,5.2510678,0,0,0,1,0,0,.33333333,.33333333,.33333333
78030,185,30.46,178,5694,55,1998,1.63,5606.669,8.631712,5.181784,5322.433,8.565666,3,8.5941385,28.219999,5.2510678,0,0,0,0,1,0,.33333333,.33333333,.33333333
9030,186,47.5,367,2380,40,1994,1.482,2577.53,7.854587,5.905362,3422.481,7.907547,5,8.1299405,41.614,6.022389,1,0,0,0,0,.2,.2,.2,.2
9030,186,44.61,368,3419,73.8,1995,1.524,3600.719,8.188889,5.908083,3422.481,8.035643,5,8.1299405,41.614,6.022389,0,1,0,0,0,.2,.2,.2,.2
9030,186,40,439,3723,86,1996,1.569,3808.423,8.24497,6.084499,3422.481,8.217322,5,8.1299405,41.614,6.022389,0,0,1,0,0,.2,.2,.2,.2
9030,186,37.14,452,3730,86.8,1997,1.605,3730,8.224163,6.113682,3422.481,8.234621,5,8.1299405,41.614,6.022389,0,0,0,1,0,.2,.2,.2,.2
9030,186,38.82,446,4022,94,1998,1.63,3960.313,8.284079,6.100319,3422.481,8.25457,5,8.1299405,41.614,6.022389,0,0,0,0,1,.2,.2,.2,.2
9030,191,49.8,300,2597,59.6,1994,1.482,2812.541,7.941844,5.703783,3493.137,8.024219,5,8.1487814,46.814,5.7616521,1,0,0,0,0,.2,.2,.2,.2
9030,191,49.64,302,3491,76.1,1995,1.524,3676.545,8.209729,5.710427,3493.137,8.08473,5,8.1487814,46.814,5.7616521,0,1,0,0,0,.2,.2,.2,.2
9030,191,48.5,327,3497,82,1996,1.569,3577.237,8.182346,5.78996,3493.137,8.196131,5,8.1487814,46.814,5.7616521,0,0,1,0,0,.2,.2,.2,.2
9030,191,45.93,335,3679,82.1,1997,1.605,3679,8.210396,5.81413,3493.137,8.196469,5,8.1487814,46.814,5.7616521,0,0,0,1,0,.2,.2,.2,.2
9030,191,40.2,327,3979,95,1998,1.63,3917.972,8.27333,5.78996,3493.137,8.242358,5,8.1487814,46.814,5.7616521,0,0,0,0,1,.2,.2,.2,.2
9030,194,21.5,320,2487,58.2,1994,1.482,2693.411,7.898564,5.768321,2946.415,7.898995,5,7.9935223,22.688,5.8543907,1,0,0,0,0,.2,.2,.2,.2
9030,194,23.02,310,3079,72.5,1995,1.524,3242.648,8.084146,5.736572,2946.415,7.995654,5,7.9935223,22.688,5.8543907,0,1,0,0,0,.2,.2,.2,.2
9030,194,26.42,374,3028,69.2,1996,1.569,3097.476,8.038343,5.924256,2946.415,8.061506,5,7.9935223,22.688,5.8543907,0,0,1,0,0,.2,.2,.2,.2
9030,194,22.16,380,2946,69.4,1997,1.605,2946,7.988204,5.940171,2946.415,8.013588,5,7.9935223,22.688,5.8543907,0,0,0,1,0,.2,.2,.2,.2
9030,194,20.34,366,3050,84,1998,1.63,3003.221,8.007441,5.902633,2946.415,7.997869,5,7.9935223,22.688,5.8543907,0,0,0,0,1,.2,.2,.2,.2
25230,203,24,402,2314,41.2,1994,1.482,2506.053,7.826464,5.996452,3182.901,7.756189,5,8.0775456,26.228,6.0953019,1,0,0,0,0,.2,.2,.2,.2
25230,203,17.46,436,3474,76.3,1995,1.524,3658.642,8.204847,6.077642,3182.901,8.033446,5,8.0775456,26.228,6.0953019,0,1,0,0,0,.2,.2,.2,.2
25230,203,28.37,428,3704,65.5,1996,1.569,3788.987,8.239854,6.059123,3182.901,8.222504,5,8.0775456,26.228,6.0953019,0,0,1,0,0,.2,.2,.2,.2
25230,203,25.85,474,3627,55.4,1997,1.605,3627,8.196161,6.161207,3182.901,8.218246,5,8.0775456,26.228,6.0953019,0,0,0,1,0,.2,.2,.2,.2
25230,203,35.46,484,3403,82,1998,1.63,3350.807,8.116957,6.182085,3182.901,8.157343,5,8.0775456,26.228,6.0953019,0,0,0,0,1,.2,.2,.2,.2
